Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$26
2010-03-31,42.55,$28
2010-06-30,18.82,$29
2010-09-30,22.4,$28
2010-12-31,21.34,$27
2011-03-31,47.25,$24
2011-06-30,0.0,$31
2011-09-30,0.0,$26
2011-12-31,129.67,$32
2012-03-31,150.0,$27
2012-06-30,138.89,$32
2012-09-30,79.35,$39
2012-12-31,58.25,$40
2013-03-31,29.5,$40
2013-06-30,25.11,$43
2013-09-30,27.6,$40
2013-12-31,43.43,$39
2014-03-31,131.6,$37
2014-06-30,0.0,$41
2014-09-30,0.0,$44
2014-12-31,0.0,$50
2015-03-31,0.0,$41
2015-06-30,0.0,$45
2015-09-30,0.0,$44
2015-12-31,67.29,$54
2016-03-31,191.0,$40
2016-06-30,0.0,$46
2016-09-30,41.95,$46
2016-12-31,0.0,$44
2017-03-31,0.0,$40
2017-06-30,0.0,$40
2017-09-30,0.0,$40
2017-12-31,0.0,$39
2018-03-31,0.0,$40
2018-06-30,0.0,$39
2018-09-30,0.0,$39
2018-12-31,0.0,$35
2019-03-31,0.0,$36
2019-06-30,5.03,$40
2019-09-30,5.38,$39
2019-12-31,5.89,$42
2020-03-31,4.96,$37
2020-06-30,0.0,$37
2020-09-30,0.0,$41
2020-12-31,0.0,$44
2021-03-31,0.0,$42
2021-06-30,0.0,$43
2021-09-30,0.0,$43
2021-12-31,0.0,$43
2022-03-31,0.0,$41
2022-07-08,0.0,$41
