Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.68,$3
2010-03-31,8.61,$4
2010-06-30,8.44,$4
2010-09-30,9.54,$4
2010-12-31,9.58,$3
2011-03-31,9.96,$4
2011-06-30,8.44,$4
2011-09-30,8.37,$3
2011-12-31,8.55,$3
2012-03-31,10.09,$4
2012-06-30,10.48,$4
2012-09-30,11.35,$4
2012-12-31,11.55,$3
2013-03-31,10.68,$4
2013-06-30,13.32,$4
2013-09-30,13.21,$3
2013-12-31,14.07,$4
2014-03-31,15.2,$4
2014-06-30,16.27,$3
2014-09-30,15.24,$3
2014-12-31,14.67,$4
2015-03-31,13.35,$4
2015-06-30,12.25,$4
2015-09-30,9.94,$4
2015-12-31,13.24,$2
2016-03-31,18.09,$2
2016-06-30,20.61,$2
2016-09-30,21.12,$3
2016-12-31,20.02,$3
2017-03-31,18.21,$3
2017-06-30,15.48,$4
2017-09-30,18.53,$3
2017-12-31,17.16,$3
2018-03-31,14.9,$4
2018-06-30,15.46,$4
2018-09-30,12.41,$3
2018-12-31,15.92,$3
2019-03-31,15.95,$3
2019-06-30,17.32,$3
2019-09-30,18.69,$3
2019-12-31,16.45,$4
2020-03-31,13.39,$3
2020-06-30,13.62,$3
2020-09-30,15.02,$2
2020-12-31,18.24,$2
2021-03-31,17.09,$3
2021-06-30,16.79,$4
2021-09-30,14.83,$3
2021-12-31,15.93,$4
2022-03-31,23.41,$4
2022-07-08,14.89,$4
