Date,PE Ratio,Revenue_Amount(Millions)
2014-12-31,0.0,$45
2015-03-31,0.0,$44
2015-06-30,0.0,$48
2015-09-30,0.0,$51
2015-12-31,0.0,$54
2016-03-31,0.0,$54
2016-06-30,0.0,$57
2016-09-30,0.0,$55
2016-12-31,0.0,$61
2017-03-31,0.0,$64
2017-06-30,0.0,$54
2017-09-30,0.0,$62
2017-12-31,0.0,$56
2018-03-31,0.0,$49
2018-06-30,0.0,$61
2018-09-30,0.0,$61
2018-12-31,0.0,$62
2019-03-31,0.0,$50
2019-06-30,0.0,$49
2019-09-30,0.0,$53
2019-12-31,0.0,$60
2020-03-31,0.0,$54
2020-06-30,134.83,$53
2020-09-30,48.51,$57
2020-12-31,42.44,$63
2021-03-31,36.59,$55
2021-06-30,38.44,$59
2021-09-30,11.6,$65
2021-12-31,13.95,$71
2022-03-31,11.3,$63
2022-07-08,11.58,$63
