Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$854
2010-03-31,0.0,$723
2010-06-30,0.0,"$1,267"
2010-09-30,0.0,"$1,836"
2010-12-31,0.0,"$1,238"
2011-03-31,0.0,$849
2011-06-30,0.0,"$1,559"
2011-09-30,0.0,"$1,790"
2011-12-31,0.0,"$1,186"
2012-03-31,0.0,$868
2012-06-30,0.0,"$1,551"
2012-09-30,0.0,"$1,963"
2012-12-31,0.0,"$1,437"
2013-03-31,0.0,$924
2013-06-30,0.0,"$1,680"
2013-09-30,0.0,"$2,262"
2013-12-31,0.0,"$1,613"
2014-03-31,0.0,"$1,127"
2014-06-30,0.0,"$1,666"
2014-09-30,1201.0,"$2,502"
2014-12-31,0.0,"$1,572"
2015-03-31,0.0,"$1,120"
2015-06-30,0.0,"$1,766"
2015-09-30,0.0,"$2,623"
2015-12-31,0.0,"$1,737"
2016-03-31,0.0,"$1,208"
2016-06-30,0.0,"$2,179"
2016-09-30,0.0,"$3,170"
2016-12-31,0.0,"$1,269"
2017-03-31,0.0,"$1,243"
2017-06-30,0.0,"$2,684"
2017-09-30,2177.5,"$3,440"
2017-12-31,0.0,"$2,320"
2018-03-31,0.0,"$1,482"
2018-06-30,0.0,"$2,868"
2018-09-30,0.0,"$3,835"
2018-12-31,0.0,"$2,602"
2019-03-31,0.0,"$1,728"
2019-06-30,0.0,"$3,157"
2019-09-30,0.0,"$3,774"
2019-12-31,0.0,"$2,889"
2020-03-31,0.0,"$1,366"
2020-06-30,0.0,$74
2020-09-30,0.0,$184
2020-12-31,0.0,$237
2021-03-31,0.0,$291
2021-06-30,0.0,$576
2021-09-30,0.0,"$2,699"
2021-12-31,0.0,"$2,703"
2022-03-31,0.0,"$1,803"
2022-07-08,0.0,"$1,803"
