Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,19.56,$428
2010-01-31,21.6,$436
2010-04-30,22.03,$498
2010-07-31,18.88,$515
2010-10-31,17.44,$537
2011-01-31,19.6,$537
2011-04-30,19.22,$595
2011-07-31,16.28,$625
2011-10-31,17.54,$608
2012-01-31,18.98,$581
2012-04-30,17.53,$647
2012-07-31,16.81,$657
2012-10-31,16.81,$589
2013-01-31,19.76,$596
2013-04-30,19.17,$619
2013-07-31,19.05,$633
2013-10-31,20.27,$599
2014-01-31,20.58,$582
2014-04-30,21.06,$624
2014-07-31,19.27,$668
2014-10-31,20.86,$597
2015-01-31,18.85,$589
2015-04-30,20.94,$576
2015-07-31,20.06,$611
2015-10-31,19.57,$538
2016-01-31,19.34,$517
2016-04-30,21.27,$571
2016-07-31,23.13,$594
2016-10-31,21.38,$553
2017-01-31,23.77,$551
2017-04-30,25.52,$608
2017-07-31,25.23,$660
2017-10-31,24.75,$645
2018-01-31,46.26,$665
2018-04-30,37.62,$700
2018-07-31,32.68,$725
2018-10-31,32.88,$701
2019-01-31,19.2,$704
2019-04-30,21.37,$713
2019-07-31,23.25,$727
2019-10-31,25.27,$673
2020-01-31,24.45,$662
2020-04-30,21.6,$630
2020-07-31,23.33,$617
2020-10-31,23.37,$637
2021-01-31,30.27,$679
2021-04-30,29.66,$765
2021-07-31,29.1,$773
2021-10-31,25.01,$761
2022-01-31,22.08,$803
2022-04-30,19.45,$853
2022-07-08,19.52,$853
