Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,27.92,$154
2010-03-31,23.82,$132
2010-06-30,24.5,$147
2010-09-30,26.55,$161
2010-12-31,32.77,$191
2011-03-31,17.93,$191
2011-06-30,9.93,$232
2011-09-30,7.97,$221
2011-12-31,5.57,$212
2012-03-31,6.4,$229
2012-06-30,6.82,$201
2012-09-30,10.33,$252
2012-12-31,25.96,$247
2013-03-31,51.69,$243
2013-06-30,0.0,$176
2013-09-30,0.0,$214
2013-12-31,0.0,$192
2014-03-31,0.0,$210
2014-06-30,0.0,$201
2014-09-30,0.0,$178
2014-12-31,0.0,$163
2015-03-31,0.0,$178
2015-06-30,0.0,$174
2015-09-30,0.0,$159
2015-12-31,0.0,$163
2016-03-31,0.0,$158
2016-06-30,0.0,$192
2016-09-30,0.0,$234
2016-12-31,21.95,$191
2017-03-31,21.57,$199
2017-06-30,20.48,$201
2017-09-30,26.58,$191
2017-12-31,18.76,$226
2018-03-31,15.89,$207
2018-06-30,17.47,$216
2018-09-30,17.47,$188
2018-12-31,200.47,$173
2019-03-31,0.0,$254
2019-06-30,0.0,$340
2019-09-30,379.68,$352
2019-12-31,32.38,$404
2020-03-31,92.94,$358
2020-06-30,185.15,$250
2020-09-30,108.23,$300
2020-12-31,40.19,$430
2021-03-31,25.16,$368
2021-06-30,19.91,$382
2021-09-30,19.13,$460
2021-12-31,53.75,$422
2022-03-31,31.58,$440
2022-07-08,22.0,$440
