Date,PE Ratio,Revenue_Amount(Millions)
2016-09-30,15.94,$28
2016-12-31,20.0,$28
2017-03-31,21.06,$29
2017-06-30,21.68,$30
2017-09-30,23.59,$32
2017-12-31,27.82,$34
2018-03-31,26.5,$34
2018-06-30,26.56,$36
2018-09-30,20.08,$37
2018-12-31,13.28,$59
2019-03-31,13.77,$60
2019-06-30,13.01,$63
2019-09-30,12.94,$62
2019-12-31,14.68,$62
2020-03-31,11.31,$60
2020-06-30,13.09,$62
2020-09-30,10.83,$63
2020-12-31,15.15,$65
2021-03-31,13.62,$65
2021-06-30,10.63,$65
2021-09-30,10.19,$66
2021-12-31,10.48,$66
2022-03-31,11.08,$64
2022-07-08,9.71,$64
