Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$33
2010-03-31,0.0,$32
2010-06-30,0.0,$33
2010-09-30,0.0,$34
2010-12-31,0.0,$33
2011-03-31,0.0,$35
2011-06-30,0.0,$37
2011-09-30,0.0,$41
2011-12-31,0.0,$40
2012-03-31,0.0,$40
2012-06-30,0.0,$41
2012-09-30,0.0,$43
2012-12-31,0.0,$139
2013-03-31,47.8,$288
2013-06-30,21.9,$315
2013-09-30,15.22,$295
2013-12-31,16.02,$281
2014-03-31,18.26,$262
2014-06-30,15.54,$308
2014-09-30,15.92,$305
2014-12-31,15.71,$313
2015-03-31,8.78,$461
2015-06-30,10.88,$417
2015-09-30,8.11,$427
2015-12-31,8.39,$393
2016-03-31,13.8,$386
2016-06-30,15.11,$460
2016-09-30,15.44,$470
2016-12-31,18.47,$427
2017-03-31,17.18,$380
2017-06-30,13.58,$481
2017-09-30,15.4,$427
2017-12-31,17.49,$424
2018-03-31,16.49,$369
2018-06-30,19.71,$419
2018-09-30,16.94,$418
2018-12-31,13.15,$249
2019-03-31,12.02,$365
2019-06-30,11.84,$426
2019-09-30,10.42,$467
2019-12-31,9.83,$415
2020-03-31,5.66,$417
2020-06-30,5.3,$603
2020-09-30,4.76,$633
2020-12-31,5.35,$585
2021-03-31,5.64,$565
2021-06-30,6.26,$475
2021-09-30,6.24,$493
2021-12-31,7.56,$408
2022-03-31,8.55,$336
2022-07-08,7.83,$336
