Date,PE Ratio,Revenue_Amount(Millions)
2016-03-31,0.0,$434
2016-06-30,0.0,$456
2016-09-30,0.0,$472
2016-12-31,0.0,$486
2017-03-31,0.0,$490
2017-06-30,303.0,$558
2017-09-30,167.35,$582
2017-12-31,61.32,$602
2018-03-31,74.0,$633
2018-06-30,84.05,$652
2018-09-30,111.19,$680
2018-12-31,145.82,$696
2019-03-31,150.38,$710
2019-06-30,219.22,$737
2019-09-30,99.97,$761
2019-12-31,89.37,$780
2020-03-31,61.41,$792
2020-06-30,0.0,$806
2020-09-30,0.0,$844
2020-12-31,0.0,$874
2021-03-31,0.0,$901
2021-06-30,77.64,$931
2021-09-30,52.8,$964
2021-12-31,59.34,"$1,019"
2022-03-31,47.02,"$1,003"
2022-07-08,41.01,"$1,003"
