Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.66,$29
2010-03-31,11.73,$30
2010-06-30,7.28,$47
2010-09-30,5.74,$45
2010-12-31,7.22,$37
2011-03-31,3.75,$45
2011-06-30,2.11,$51
2011-09-30,1.86,$38
2011-12-31,2.03,$31
2012-03-31,4.05,$24
2012-06-30,2.71,$31
2012-09-30,2.73,$25
2012-12-31,2.7,$22
2013-03-31,2.89,$23
2013-06-30,3.22,$33
2013-09-30,3.8,$33
2013-12-31,4.35,$30
2014-03-31,4.03,$26
2014-06-30,3.57,$32
2014-09-30,2.75,$31
2014-12-31,2.52,$25
2015-03-31,3.53,$35
2015-06-30,3.69,$49
2015-09-30,2.14,$43
2015-12-31,2.46,$35
2016-03-31,2.12,$34
2016-06-30,1.9,$48
2016-09-30,2.64,$39
2016-12-31,2.5,$28
2017-03-31,2.2,$33
2017-06-30,1.94,$48
2017-09-30,2.86,$24
2017-12-31,29.4,$3
2018-03-31,0.0,$2
2018-06-30,0.0,$0
2018-09-30,0.0,$0
2018-12-31,0.0,$0
2019-03-31,0.0,$0
2019-06-30,0.0,$6
2019-09-30,0.0,$5
2019-12-31,0.0,$0
2020-03-31,0.0,$1
2020-06-30,0.0,$5
2020-09-30,0.0,$10
2020-12-31,0.0,$12
2021-03-31,0.0,$5
2021-06-30,0.0,$11
2021-09-30,89.6,$18
2021-12-31,0.0,$21
2022-03-31,30.29,$9
2022-07-08,30.36,$9
