Date,PE Ratio,Revenue_Amount(Millions)
2013-06-30,0.0,$5
2013-09-30,0.0,$5
2013-12-31,0.0,$5
2014-03-31,0.0,$5
2014-06-30,0.0,$5
2014-09-30,46.57,$5
2014-12-31,18.28,$8
2015-03-31,10.9,$10
2015-06-30,7.93,$10
2015-09-30,7.71,$10
2015-12-31,8.73,$10
2016-03-31,7.84,$10
2016-06-30,8.84,$10
2016-09-30,10.57,$10
2016-12-31,11.4,$10
2017-03-31,13.15,$10
2017-06-30,12.44,$10
2017-09-30,13.13,$10
2017-12-31,14.94,$10
2018-03-31,16.46,$11
2018-06-30,21.27,$13
2018-09-30,20.39,$14
2018-12-31,15.13,$15
2019-03-31,12.74,$14
2019-06-30,10.71,$15
2019-09-30,11.11,$15
2019-12-31,10.31,$15
2020-03-31,7.86,$14
2020-06-30,9.01,$14
2020-09-30,0.0,$14
2020-12-31,0.0,$15
2021-03-31,0.0,$14
2021-06-30,0.0,$13
2021-09-30,16.03,$13
2021-12-31,10.93,$20
2022-03-31,10.7,$13
2022-07-08,10.52,$13
