Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$464
2010-03-31,0.0,$522
2010-06-30,4.29,$560
2010-09-30,4.8,$618
2010-12-31,8.3,$583
2011-03-31,6.88,$646
2011-06-30,5.32,$686
2011-09-30,3.91,$648
2011-12-31,5.23,$606
2012-03-31,5.66,$752
2012-06-30,7.09,$740
2012-09-30,10.84,$703
2012-12-31,2.31,$737
2013-03-31,3.2,$756
2013-06-30,4.1,$800
2013-09-30,3.9,$821
2013-12-31,16.49,$831
2014-03-31,11.72,$859
2014-06-30,9.89,$947
2014-09-30,7.87,$951
2014-12-31,11.83,$940
2015-03-31,12.01,$969
2015-06-30,9.38,"$1,004"
2015-09-30,8.38,$972
2015-12-31,6.27,$958
2016-03-31,4.93,$969
2016-06-30,4.43,"$1,025"
2016-09-30,5.27,"$1,007"
2016-12-31,6.33,$947
2017-03-31,5.76,"$1,050"
2017-06-30,5.29,"$1,758"
2017-09-30,6.02,"$1,724"
2017-12-31,5.22,"$1,734"
2018-03-31,4.99,"$1,858"
2018-06-30,4.14,"$1,901"
2018-09-30,4.9,"$1,817"
2018-12-31,0.0,"$1,694"
2019-03-31,0.0,"$1,719"
2019-06-30,0.0,"$1,704"
2019-09-30,0.0,"$1,677"
2019-12-31,0.0,"$1,430"
2020-03-31,0.0,"$1,344"
2020-06-30,0.0,$515
2020-09-30,0.0,"$1,414"
2020-12-31,0.0,"$1,438"
2021-03-31,0.0,"$1,425"
2021-06-30,5.91,"$1,283"
2021-09-30,11.91,"$1,213"
2021-12-31,311.0,"$1,235"
2022-03-31,0.0,"$1,436"
2022-07-08,0.0,"$1,436"
