Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.07,$309
2010-03-31,13.43,$282
2010-06-30,11.23,$295
2010-09-30,12.18,$314
2010-12-31,15.02,$314
2011-03-31,16.41,$282
2011-06-30,15.03,$330
2011-09-30,11.14,$340
2011-12-31,14.13,$357
2012-03-31,12.01,$257
2012-06-30,11.89,$323
2012-09-30,11.26,$332
2012-12-31,11.77,$332
2013-03-31,14.56,$272
2013-06-30,12.28,$339
2013-09-30,12.31,$353
2013-12-31,11.63,$357
2014-03-31,13.94,$287
2014-06-30,12.51,$366
2014-09-30,10.99,$397
2014-12-31,10.51,$401
2015-03-31,9.61,$320
2015-06-30,9.08,$365
2015-09-30,7.98,$386
2015-12-31,7.65,$379
2016-03-31,8.15,$334
2016-06-30,6.97,$359
2016-09-30,5.63,$363
2016-12-31,8.58,$362
2017-03-31,8.86,$316
2017-06-30,9.63,$348
2017-09-30,11.43,$360
2017-12-31,4.34,$353
2018-03-31,4.62,$305
2018-06-30,5.17,$350
2018-09-30,6.08,$350
2018-12-31,11.84,$171
2019-03-31,15.22,$317
2019-06-30,13.44,$298
2019-09-30,13.14,$299
2019-12-31,13.42,$289
2020-03-31,9.88,$299
2020-06-30,11.09,$301
2020-09-30,11.46,$304
2020-12-31,18.88,$305
2021-03-31,22.7,$306
2021-06-30,28.69,$317
2021-09-30,31.73,$314
2021-12-31,25.98,$321
2022-03-31,24.29,$317
2022-07-08,18.18,$317
