Date,PE Ratio,Revenue_Amount(Millions)
2014-10-31,51.54,$103
2015-01-31,24.95,$95
2015-04-30,19.2,$60
2015-07-31,17.84,$80
2015-10-31,12.64,$81
2016-01-31,39.77,$82
2016-04-30,309.0,$68
2016-07-31,41.67,$61
2016-10-31,181.67,$76
2017-01-31,0.0,$64
2017-04-30,0.0,$58
2017-07-31,0.0,$61
2017-10-31,0.0,$79
2018-01-31,2.51,$75
2018-04-30,2.07,$55
2018-07-31,2.95,$63
2018-10-31,2.25,$84
2019-01-31,0.0,$161
2019-04-30,0.0,$74
2019-07-31,127.64,$92
2019-10-31,100.57,$105
2020-01-31,3.33,$104
2020-04-30,6.49,$39
2020-07-31,0.0,$37
2020-10-31,0.0,$69
2021-01-31,0.0,$75
2021-04-30,0.0,$58
2021-07-31,0.0,$79
2021-10-31,0.0,$87
2022-01-31,0.0,$99
2022-04-30,0.0,$78
2022-07-08,0.0,$78
