Date,PE Ratio,Revenue_Amount(Millions)
2010-01-31,0.0,$6
2010-04-30,0.0,$13
2010-07-31,105.75,$22
2010-10-31,0.0,$12
2011-01-31,0.0,$6
2011-04-30,0.0,$13
2011-07-31,0.0,$23
2011-10-31,126.71,$11
2012-01-31,98.67,$10
2012-04-30,59.15,$16
2012-07-31,54.39,$25
2012-10-31,76.31,$15
2013-01-31,80.18,$17
2013-04-30,44.63,$23
2013-07-31,48.6,$30
2013-10-31,73.2,$14
2014-01-31,36.27,$26
2014-04-30,43.6,$25
2014-07-31,33.41,$36
2014-10-31,49.96,$16
2015-01-31,42.41,$28
2015-04-30,44.83,$28
2015-07-31,88.33,$30
2015-10-31,31.15,$14
2016-01-31,40.72,$25
2016-04-30,85.63,$27
2016-07-31,29.88,$40
2016-10-31,36.75,$20
2017-01-31,25.14,$28
2017-04-30,24.38,$37
2017-07-31,35.56,$40
2017-10-31,52.62,$16
2018-01-31,17.36,$32
2018-04-30,16.02,$43
2018-07-31,19.09,$40
2018-10-31,17.3,$15
2019-01-31,43.93,$42
2019-04-30,119.28,$42
2019-07-31,0.0,$51
2019-10-31,0.0,$36
2020-01-31,0.0,$42
2020-04-30,0.0,$40
2020-07-31,0.0,$54
2020-10-31,0.0,$30
2021-01-31,0.0,$38
2021-04-30,0.0,$45
2021-07-31,0.0,$49
2021-10-31,0.0,$33
2022-01-31,0.0,$39
2022-04-30,0.0,$47
2022-07-08,0.0,$47
