Date,PE Ratio,Revenue_Amount(Millions)
2013-06-30,11.17,"$1,599"
2013-09-30,10.51,"$1,486"
2013-12-31,9.73,"$1,335"
2014-03-31,9.64,$947
2014-06-30,11.24,"$1,452"
2014-09-30,13.58,"$1,061"
2014-12-31,12.59,"$1,415"
2015-03-31,13.86,"$1,233"
2015-06-30,11.61,"$1,286"
2015-09-30,9.6,"$1,237"
2015-12-31,11.34,$152
2016-03-31,11.99,"$1,177"
2016-06-30,12.26,"$1,255"
2016-09-30,12.05,"$1,294"
2016-12-31,10.17,"$1,250"
2017-03-31,12.37,"$1,369"
2017-06-30,12.61,"$1,601"
2017-09-30,12.81,"$1,655"
2017-12-31,9.14,"$1,389"
2018-03-31,8.59,"$1,631"
2018-06-30,8.0,"$1,710"
2018-09-30,8.92,"$1,799"
2018-12-31,7.17,"$1,496"
2019-03-31,7.78,"$1,822"
2019-06-30,8.6,"$1,850"
2019-09-30,6.99,"$1,832"
2019-12-31,7.57,"$1,784"
2020-03-31,3.62,"$1,829"
2020-09-30,3.8,"$1,501"
2021-03-31,7.4,"$1,516"
2021-06-30,8.73,"$1,515"
2021-09-30,8.21,"$1,520"
2021-12-31,7.92,"$1,470"
2022-03-31,6.76,"$1,561"
2022-07-08,6.58,"$1,561"
