Date,PE Ratio,Revenue_Amount(Millions)
2013-09-30,13.59,$491
2013-12-31,10.33,$485
2014-03-31,11.69,$482
2014-06-30,15.99,$764
2014-09-30,24.43,$828
2014-12-31,0.0,$587
2015-03-31,0.0,$480
2015-06-30,0.0,$650
2015-09-30,0.0,$628
2015-12-31,49.64,$468
2016-03-31,29.71,$368
2016-06-30,25.27,$513
2016-09-30,48.88,$488
2016-12-31,66.18,$501
2017-03-31,73.91,$469
2017-06-30,0.0,$529
2017-09-30,0.0,$544
2017-12-31,26.22,$553
2018-03-31,27.26,$555
2018-06-30,26.43,$673
2018-09-30,25.44,$671
2018-12-31,96.61,$547
2019-03-31,80.32,$472
2019-06-30,20.54,$606
2019-09-30,20.64,$560
2019-12-31,26.96,$512
2020-03-31,2.47,$392
2020-06-30,4.35,$398
2020-09-30,4.34,$591
2020-12-31,4.99,$551
2021-03-31,19.46,$657
2021-06-30,20.72,$859
2021-09-30,36.86,$985
2021-12-31,31.21,"$1,078"
2022-03-31,26.21,"$1,093"
2022-07-08,25.37,"$1,093"
