Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,14.7,$117
2010-03-31,13.31,$119
2010-06-30,14.73,$126
2010-09-30,14.62,$135
2010-12-31,15.25,$138
2011-03-31,11.78,$144
2011-06-30,10.03,$149
2011-09-30,8.76,$144
2011-12-31,9.32,$146
2012-03-31,10.79,$154
2012-06-30,11.14,$161
2012-09-30,11.45,$165
2012-12-31,7.38,$169
2013-03-31,9.99,$169
2013-06-30,13.28,$189
2013-09-30,15.98,$174
2013-12-31,13.57,$186
2014-03-31,13.85,$182
2014-06-30,15.38,$188
2014-09-30,13.67,$192
2014-12-31,18.22,$228
2015-03-31,18.58,$219
2015-06-30,20.9,$233
2015-09-30,19.17,$233
2015-12-31,17.82,$233
2016-03-31,16.93,$240
2016-06-30,15.22,$259
2016-09-30,17.74,$254
2016-12-31,15.88,$253
2017-03-31,14.53,$255
2017-06-30,16.61,$257
2017-09-30,15.9,$262
2017-12-31,29.38,$273
2018-03-31,30.14,$292
2018-06-30,35.15,$301
2018-09-30,33.96,$297
2018-12-31,23.04,$299
2019-03-31,17.01,$273
2019-06-30,17.73,$256
2019-09-30,15.79,$261
2019-12-31,17.77,$271
2020-03-31,12.45,$267
2020-06-30,14.54,$259
2020-09-30,13.64,$299
2020-12-31,13.16,$311
2021-03-31,16.05,$308
2021-06-30,15.45,$337
2021-09-30,14.08,$274
2021-12-31,17.72,$267
2022-03-31,14.69,$273
2022-07-08,12.36,$273
