Date,PE Ratio,Revenue_Amount(Millions)
2016-03-31,0.0,$59
2016-06-30,106.79,$64
2016-09-30,131.18,$68
2016-12-31,132.52,$70
2017-03-31,133.65,$74
2017-06-30,96.49,$86
2017-09-30,69.51,$90
2017-12-31,62.92,$89
2018-03-31,51.7,$93
2018-06-30,53.84,$104
2018-09-30,205.0,$112
2018-12-31,120.63,$111
2019-03-31,162.25,$112
2019-06-30,118.89,$122
2019-09-30,48.58,$128
2019-12-31,40.54,$140
2020-03-31,36.71,$152
2020-06-30,57.35,$142
2020-09-30,37.08,$159
2020-12-31,67.18,$166
2021-03-31,52.35,$172
2021-06-30,53.27,$189
2021-09-30,68.59,$192
2021-12-31,83.97,$195
2022-03-31,73.84,$205
2022-07-08,72.32,$205
