Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$6
2010-03-31,0.0,$6
2010-06-30,328.8,$6
2010-09-30,11.44,$6
2010-12-31,10.34,$6
2011-03-31,8.12,$6
2011-06-30,10.97,$6
2011-09-30,10.72,$6
2011-12-31,20.97,$6
2012-03-31,28.95,$5
2012-06-30,21.93,$5
2012-09-30,13.55,$6
2012-12-31,7.64,$6
2013-03-31,8.06,$6
2013-06-30,7.73,$5
2013-09-30,7.44,$5
2013-12-31,8.66,$6
2014-03-31,8.91,$5
2014-06-30,8.53,$6
2014-09-30,8.4,$6
2014-12-31,8.89,$6
2015-03-31,9.02,$6
2015-06-30,9.09,$6
2015-09-30,8.86,$6
2015-12-31,10.84,$6
2016-03-31,10.57,$6
2016-06-30,11.58,$7
2016-09-30,12.18,$7
2016-12-31,18.33,$7
2017-03-31,18.48,$6
2017-06-30,20.7,$7
2017-09-30,20.45,$7
2017-12-31,20.82,$8
2018-03-31,18.84,$7
2018-06-30,17.65,$8
2018-09-30,15.34,$8
2018-12-31,9.92,$8
2019-03-31,10.35,$8
2019-06-30,11.09,$9
2019-09-30,10.62,$10
2019-12-31,11.33,$10
2020-03-31,6.79,$10
2020-06-30,8.18,$10
2020-09-30,8.5,$10
2020-12-31,10.25,$11
2021-03-31,10.28,$10
2021-06-30,10.71,$10
2021-09-30,9.12,$10
2021-12-31,9.62,$10
2022-03-31,8.92,$11
2022-07-08,7.64,$11
