Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.74,$29
2010-03-31,7.38,$25
2010-06-30,9.15,$36
2010-09-30,8.0,$29
2010-12-31,8.7,$31
2011-03-31,7.1,$28
2011-06-30,8.24,$41
2011-09-30,9.56,$29
2011-12-31,8.94,$37
2012-03-31,10.95,$31
2012-06-30,11.71,$42
2012-09-30,0.0,$34
2012-12-31,0.0,$6
2013-03-31,0.0,$32
2013-06-30,0.0,$38
2013-09-30,8.07,$32
2013-12-31,12.21,$32
2014-03-31,13.26,$28
2014-06-30,0.0,$38
2014-09-30,11.77,$32
2014-12-31,13.6,$41
2015-03-31,14.24,$33
2015-06-30,8.14,$44
2015-09-30,13.39,$35
2015-12-31,12.58,$48
2016-03-31,13.4,$35
2016-06-30,13.32,$48
2016-09-30,13.27,$39
2016-12-31,13.15,$50
2017-03-31,13.3,$32
2017-06-30,13.63,$54
2017-09-30,15.9,$43
2017-12-31,10.4,$49
2018-03-31,11.94,$32
2018-06-30,7.24,$49
2018-09-30,6.54,$44
2018-12-31,7.01,$51
2019-03-31,7.22,$32
2019-06-30,15.69,$56
2019-09-30,16.9,$46
2019-12-31,17.55,$47
2020-03-31,8.75,$37
2020-06-30,11.79,$84
2020-09-30,10.54,$78
2020-12-31,11.07,$75
2021-03-31,9.67,$59
2021-06-30,10.83,$100
2021-09-30,10.41,$81
2021-12-31,8.77,$73
2022-03-31,7.02,$72
2022-07-08,6.98,$72
