Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,14.11,$19
2010-01-31,23.72,$19
2010-04-30,29.19,$21
2010-07-31,26.95,$25
2010-10-31,27.48,$26
2011-01-31,38.72,$27
2011-04-30,31.57,$27
2011-07-31,31.32,$29
2011-10-31,32.35,$29
2012-01-31,44.67,$30
2012-04-30,43.74,$30
2012-07-31,43.79,$31
2012-10-31,43.0,$33
2013-01-31,37.64,$34
2013-04-30,39.8,$34
2013-07-31,46.96,$38
2013-10-31,56.27,$39
2014-01-31,102.71,$40
2014-04-30,84.75,$41
2014-07-31,75.0,$43
2014-10-31,69.35,$43
2015-01-31,72.95,$44
2015-04-30,71.43,$44
2015-07-31,73.35,$45
2015-10-31,69.96,$47
2016-01-31,65.93,$48
2016-04-30,63.55,$49
2016-07-31,67.33,$51
2016-10-31,67.1,$52
2017-01-31,68.28,$53
2017-04-30,70.15,$55
2017-07-31,73.82,$57
2017-10-31,85.44,$62
2018-01-31,81.0,$64
2018-04-30,84.43,$67
2018-07-31,86.22,$67
2018-10-31,78.44,$70
2019-01-31,77.65,$71
2019-04-30,99.95,$78
2019-07-31,93.08,$81
2019-10-31,97.28,$83
2020-01-31,104.21,$84
2020-04-30,89.53,$84
2020-07-31,114.96,$84
2020-10-31,101.43,$88
2021-01-31,101.77,$93
2021-04-30,94.21,$99
2021-07-31,87.54,$105
2021-10-31,83.44,$109
2022-01-31,72.77,$112
2022-04-30,58.63,$116
2022-07-08,62.29,$116
