Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$4
2010-03-31,0.0,$4
2010-06-30,0.0,$4
2010-09-30,0.0,$4
2010-12-31,282.0,$4
2011-03-31,351.0,$4
2011-06-30,315.0,$4
2011-09-30,45.83,$9
2011-12-31,26.61,$5
2012-03-31,34.5,$4
2012-06-30,31.9,$4
2012-09-30,59.8,$4
2012-12-31,0.0,$4
2013-03-31,198.0,$5
2013-06-30,0.0,$5
2013-09-30,0.0,$4
2013-12-31,0.0,$4
2014-03-31,0.0,$4
2014-06-30,0.0,$3
2014-09-30,0.0,$4
2014-12-31,0.0,$4
2015-03-31,0.0,$4
2015-06-30,0.0,$4
2015-09-30,0.0,$4
2015-12-31,0.0,$4
2016-03-31,0.0,$4
2016-06-30,22.56,$5
2016-09-30,22.21,$5
2016-12-31,19.71,$5
2017-03-31,20.6,$5
2017-06-30,18.57,$5
2017-09-30,16.76,$5
2017-12-31,7.87,$5
2018-03-31,7.29,$5
2018-06-30,7.24,$5
2018-09-30,8.97,$4
2018-12-31,13.22,$5
2019-03-31,17.38,$5
2019-06-30,23.92,$5
2019-09-30,20.92,$5
2019-12-31,20.33,$5
2020-03-31,31.0,$5
2020-06-30,0.0,$4
2020-09-30,0.0,$5
2020-12-31,0.0,$5
2021-03-31,0.0,$4
2021-06-30,0.0,$4
2021-09-30,0.0,$4
2021-12-31,59.25,$5
2022-03-31,29.25,$5
2022-07-08,28.38,$5
