Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,0.0,$409
2010-02-28,0.0,$399
2010-05-31,0.0,$399
2010-08-31,0.0,$440
2010-11-30,0.0,$444
2011-02-28,0.0,$456
2011-05-31,0.0,$456
2011-08-31,0.0,$543
2011-11-30,0.0,$531
2012-02-29,0.0,$534
2012-05-31,0.0,$534
2012-08-31,0.0,$590
2012-11-30,0.0,$589
2013-02-28,0.0,$579
2013-05-31,0.0,$579
2013-08-31,0.0,$630
2013-11-30,0.0,$634
2014-02-28,0.0,$616
2014-05-31,0.0,$616
2014-08-31,0.0,$705
2014-11-30,0.0,$697
2015-02-28,0.0,$665
2015-05-31,0.0,$665
2015-08-31,0.0,$749
2015-11-30,0.0,$722
2016-02-29,0.0,$680
2016-03-31,121.2,$626
2016-05-31,144.22,$626
2016-06-30,88.9,$843
2016-08-31,94.6,$939
2016-09-30,93.25,$952
2016-11-30,83.29,$942
2016-12-31,78.52,$436
2017-03-31,66.73,$920
2017-06-30,82.33,$962
2017-09-30,52.27,"$1,039"
2017-12-31,33.12,"$1,054"
2018-03-31,34.0,$795
2018-06-30,31.64,$833
2018-09-30,32.42,$858
2018-12-31,35.89,$881
2019-03-31,45.28,$883
2019-06-30,51.55,$935
2019-09-30,62.91,"$1,106"
2019-12-31,76.29,"$1,988"
2020-03-31,66.86,"$1,904"
2020-06-30,113.3,"$1,672"
2020-09-30,104.61,"$1,918"
2020-12-31,109.44,"$1,930"
2021-03-31,93.84,"$1,990"
2021-06-30,64.19,"$2,137"
2021-09-30,49.41,"$2,202"
2021-12-31,41.05,"$2,194"
2022-03-31,39.13,"$2,156"
2022-07-08,32.46,"$2,156"
