Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.18,$156
2010-03-31,4.64,$125
2010-06-30,4.96,$99
2010-09-30,4.93,$90
2010-12-31,17.15,$110
2011-03-31,13.27,$133
2011-06-30,9.64,$90
2011-09-30,9.23,$84
2011-12-31,6.22,"$1,423"
2012-03-31,5.99,$149
2012-06-30,4.25,$118
2012-09-30,3.42,$113
2012-12-31,4.0,$176
2013-03-31,3.58,$165
2013-06-30,4.92,$87
2013-09-30,9.23,$99
2013-12-31,13.0,$187
2014-03-31,0.0,$165
2014-06-30,57.76,$120
2014-09-30,23.2,$116
2014-12-31,43.36,$133
2015-03-31,27.21,$108
2015-06-30,24.53,$110
2015-09-30,0.0,$96
2015-12-31,0.0,$193
2016-03-31,0.0,$99
2016-06-30,0.0,$133
2016-09-30,99.59,$104
2016-12-31,19.74,$165
2017-03-31,18.04,$163
2017-06-30,18.4,$186
2017-09-30,19.53,$152
2017-12-31,18.36,$238
2018-03-31,13.19,$252
2018-06-30,7.64,$294
2018-09-30,9.6,$245
2018-12-31,5.81,$418
2019-03-31,5.32,$236
2019-06-30,5.67,$231
2019-09-30,3.54,$186
2019-12-31,4.78,$353
2020-03-31,3.24,$198
2020-06-30,5.57,$159
2020-09-30,4.0,$177
2020-12-31,18.57,$260
2021-03-31,23.0,$188
2021-06-30,16.54,$189
2021-09-30,9.13,$185
2021-12-31,3.42,$371
2022-03-31,4.61,$269
2022-07-08,3.32,$269
