Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,0.0,"$2,765"
2010-01-31,0.0,"$2,765"
2010-04-30,0.0,"$2,627"
2010-07-31,0.0,"$2,749"
2010-10-31,0.0,"$2,821"
2011-01-31,0.0,"$2,724"
2011-04-30,0.0,"$2,688"
2011-07-31,0.0,"$2,596"
2011-10-31,0.0,"$2,790"
2012-01-31,0.0,"$2,471"
2012-04-30,0.0,"$2,764"
2012-07-31,0.0,"$2,826"
2012-10-31,0.0,"$1,673"
2013-01-31,0.0,"$1,580"
2013-04-30,0.0,"$1,597"
2013-07-31,0.0,"$1,457"
2013-10-31,0.0,"$1,414"
2014-01-31,0.0,"$1,414"
2014-04-30,0.0,"$1,312"
2014-07-31,0.0,"$1,306"
2014-10-31,0.0,"$1,276"
2015-01-31,0.0,"$1,276"
2015-03-31,48.45,"$1,246"
2015-06-30,24.6,"$1,257"
2015-09-30,15.49,"$1,302"
2015-12-31,10.68,$907
2016-03-31,9.32,"$1,312"
2016-06-30,8.8,"$1,288"
2016-09-30,10.48,"$1,868"
2016-12-31,19.37,"$2,575"
2017-03-31,21.17,"$2,580"
2017-06-30,20.67,"$2,571"
2017-09-30,26.99,"$2,503"
2017-12-31,25.22,"$2,516"
2018-03-31,23.77,"$2,443"
2018-06-30,19.3,"$2,529"
2018-09-30,19.77,"$2,575"
2018-12-31,13.12,"$2,647"
2019-03-31,13.76,"$2,577"
2019-06-30,17.25,"$2,728"
2019-09-30,18.02,"$2,835"
2019-12-31,20.57,"$2,954"
2020-03-31,21.64,"$2,889"
2020-06-30,21.51,"$2,914"
2020-09-30,20.46,"$3,242"
2020-12-31,23.59,"$3,252"
2021-03-31,18.98,"$3,315"
2021-06-30,19.53,"$3,448"
2021-09-30,17.6,"$3,483"
2021-12-31,16.78,"$3,491"
2022-03-31,21.14,"$3,494"
2022-07-08,19.97,"$3,494"
