Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,0.0,$95
2010-01-31,0.0,$98
2010-04-30,0.0,$105
2010-07-31,15.07,$112
2010-10-31,15.34,$110
2011-01-31,10.8,$121
2011-04-30,51.35,$133
2011-07-31,37.4,$136
2011-10-31,31.35,$122
2012-01-31,98.0,$112
2012-04-30,12.14,$117
2012-07-31,11.47,$117
2012-10-31,11.37,$104
2013-01-31,14.98,$100
2013-04-30,23.21,$107
2013-07-31,27.32,$110
2013-10-31,28.0,$106
2014-01-31,28.62,$102
2014-04-30,20.19,$105
2014-07-31,19.93,$125
2014-10-31,23.05,$124
2015-01-31,20.0,$124
2015-04-30,25.79,$127
2015-07-31,18.75,$132
2015-10-31,15.47,$142
2016-01-31,14.21,$130
2016-04-30,12.3,$123
2016-07-31,11.93,$123
2016-10-31,15.16,$107
2017-01-31,29.49,$110
2017-04-30,44.23,$108
2017-07-31,50.25,$112
2017-10-31,48.5,$121
2018-01-31,32.31,$123
2018-04-30,20.13,$131
2018-07-31,18.0,$136
2018-10-31,16.23,$145
2019-01-31,18.12,$125
2019-04-30,16.39,$132
2019-07-31,19.65,$138
2019-10-31,25.65,$156
2020-01-31,23.67,$160
2020-04-30,23.43,$143
2020-07-31,20.48,$158
2020-10-31,18.4,$149
2021-01-31,22.2,$152
2021-04-30,22.28,$160
2021-07-31,19.66,$171
2021-10-31,14.27,$181
2022-01-31,15.41,$190
2022-04-30,10.13,$205
2022-07-08,12.66,$205
