Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,17.47,$343
2010-03-31,16.45,$350
2010-06-30,19.64,$349
2010-09-30,17.43,$346
2010-12-31,24.69,$356
2011-03-31,22.55,$362
2011-06-30,24.01,$400
2011-09-30,20.34,$414
2011-12-31,16.9,$391
2012-03-31,15.25,$395
2012-06-30,12.83,$396
2012-09-30,12.77,$386
2012-12-31,0.0,$399
2013-03-31,0.0,$407
2013-06-30,0.0,$415
2013-09-30,0.0,$415
2013-12-31,0.0,$416
2014-03-31,0.0,$426
2014-06-30,0.0,$454
2014-09-30,28.19,$451
2014-12-31,26.83,$425
2015-03-31,24.01,$432
2015-06-30,24.84,$449
2015-09-30,30.52,$455
2015-12-31,21.8,$442
2016-03-31,20.29,$470
2016-06-30,21.75,$460
2016-09-30,20.82,$438
2016-12-31,21.88,$442
2017-03-31,24.65,$446
2017-06-30,38.84,$445
2017-09-30,28.85,$449
2017-12-31,15.13,$468
2018-03-31,13.68,$498
2018-06-30,12.57,$512
2018-09-30,14.35,$513
2018-12-31,16.96,$505
2019-03-31,16.96,$551
2019-06-30,16.5,$606
2019-09-30,19.17,$593
2019-12-31,19.48,$602
2020-03-31,21.66,$605
2020-06-30,22.42,$608
2020-09-30,21.76,$622
2020-12-31,19.67,$627
2021-03-31,23.24,$686
2021-06-30,20.92,$711
2021-09-30,18.87,$702
2021-12-31,23.11,$676
2022-03-31,24.34,$724
2022-07-08,29.21,$724
