Date,PE Ratio,Revenue_Amount(Millions)
2012-12-31,0.0,$4
2013-03-31,0.0,$3
2013-06-30,0.0,$3
2013-09-30,0.0,$3
2013-12-31,0.0,$4
2014-03-31,0.0,$3
2014-06-30,0.0,$4
2014-09-30,0.0,$5
2014-12-31,0.0,$2
2015-03-31,0.0,$2
2015-06-30,0.0,$2
2015-09-30,0.0,$7
2015-12-31,0.0,$5
2016-03-31,0.0,$4
2016-06-30,0.0,$4
2016-09-30,0.0,$4
2016-12-31,0.0,$3
2017-03-31,0.0,$3
2017-06-30,0.0,$3
2017-09-30,0.0,$2
2017-12-31,0.0,$3
2018-03-31,0.0,$2
2018-06-30,0.0,$4
2018-09-30,0.0,$3
2018-12-31,0.0,$3
2019-03-31,0.0,$7
2019-06-30,0.0,$9
2019-09-30,0.0,$10
2019-12-31,0.0,$6
2020-03-31,429.0,$10
2020-06-30,0.0,$5
2020-09-30,0.0,$4
2020-12-31,0.0,$4
2021-03-31,0.0,$4
2021-06-30,0.0,$4
2021-09-30,0.0,$4
2021-12-31,0.0,$6
2022-03-31,0.0,$4
2022-07-08,0.0,$4
