Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,13.2,$113
2010-03-31,15.31,$119
2010-06-30,14.05,$108
2010-09-30,16.62,$121
2010-12-31,17.46,$112
2011-03-31,14.16,$133
2011-06-30,18.02,$121
2011-09-30,11.5,$172
2011-12-31,12.42,$189
2012-03-31,11.49,$165
2012-06-30,12.27,$146
2012-09-30,13.18,$166
2012-12-31,3.85,$177
2013-03-31,4.33,$214
2013-06-30,5.16,$117
2013-09-30,5.54,$127
2013-12-31,24.56,$106
2014-03-31,59.71,$122
2014-06-30,42.51,$118
2014-09-30,33.67,$134
2014-12-31,25.31,$125
2015-03-31,29.28,$109
2015-06-30,32.55,$102
2015-09-30,21.6,$139
2015-12-31,21.92,$118
2016-03-31,31.12,$112
2016-06-30,27.4,$117
2016-09-30,29.24,$158
2016-12-31,27.9,$135
2017-03-31,26.6,$143
2017-06-30,26.17,$129
2017-09-30,28.91,$170
2017-12-31,30.37,$150
2018-03-31,31.24,$172
2018-06-30,32.6,$149
2018-09-30,38.17,$177
2018-12-31,36.28,$177
2019-03-31,40.04,$178
2019-06-30,34.47,$166
2019-09-30,35.28,$191
2019-12-31,36.83,$178
2020-03-31,27.69,$145
2020-06-30,41.13,$50
2020-09-30,36.37,$161
2020-12-31,48.68,$184
2021-03-31,39.38,$199
2021-06-30,27.46,$208
2021-09-30,22.63,$263
2021-12-31,38.49,$211
2022-03-31,29.43,$251
2022-07-08,24.1,$251
