Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,2.86,"$1,125"
2010-03-31,3.25,"$1,034"
2010-06-30,3.22,"$1,052"
2010-09-30,3.52,"$1,255"
2010-12-31,3.87,"$1,156"
2011-03-31,4.36,"$1,039"
2011-06-30,5.0,"$1,093"
2011-09-30,4.71,"$1,335"
2011-12-31,5.84,"$1,176"
2012-03-31,5.56,"$1,087"
2012-06-30,5.01,"$1,124"
2012-09-30,3.61,"$1,538"
2012-12-31,4.23,"$1,208"
2013-03-31,4.92,"$1,148"
2013-06-30,4.92,"$1,139"
2013-09-30,7.48,"$1,443"
2013-12-31,6.29,"$1,373"
2014-03-31,6.55,"$1,211"
2014-06-30,6.86,"$1,392"
2014-09-30,6.23,"$1,581"
2014-12-31,7.1,"$1,549"
2015-03-31,9.25,"$1,297"
2015-06-30,8.53,"$1,543"
2015-09-30,10.4,"$1,687"
2015-12-31,10.96,"$1,618"
2016-03-31,8.69,"$1,475"
2016-06-30,11.39,"$1,581"
2016-09-30,10.24,"$1,705"
2016-12-31,7.42,"$1,737"
2017-03-31,7.47,"$1,576"
2017-06-30,7.04,"$1,646"
2017-09-30,8.39,"$1,835"
2017-12-31,13.24,"$1,808"
2018-03-31,14.05,"$1,619"
2018-06-30,12.04,"$1,833"
2018-09-30,9.17,"$2,008"
2018-12-31,10.45,"$1,690"
2019-03-31,8.28,"$2,024"
2019-06-30,8.98,"$1,960"
2019-09-30,10.33,"$2,123"
2019-12-31,7.86,$106
2020-03-31,17.16,"$1,055"
2020-06-30,17.71,"$1,445"
2020-09-30,17.21,"$1,556"
2020-12-31,7.72,"$1,713"
2021-03-31,5.13,"$1,509"
2021-06-30,3.96,"$1,531"
2021-09-30,4.09,"$1,754"
2021-12-31,5.44,"$1,758"
2022-03-31,6.26,"$1,588"
2022-07-08,6.32,"$1,588"
