Date,PE Ratio,Revenue_Amount(Millions)
2016-03-31,6.65,$24
2016-06-30,5.67,$25
2016-09-30,6.72,$26
2016-12-31,6.56,$28
2017-03-31,6.51,$27
2017-06-30,6.29,$25
2017-09-30,6.88,$26
2017-12-31,6.55,$28
2018-03-31,6.44,$26
2018-06-30,6.45,$26
2018-09-30,5.8,$26
2018-12-31,5.42,$23
2019-03-31,6.45,$21
2019-06-30,5.78,$21
2019-09-30,5.71,$20
2019-12-31,6.4,$20
2020-03-31,3.16,$20
2020-06-30,3.29,$20
2020-09-30,3.48,$21
2020-12-31,4.02,$21
2021-03-31,6.27,$20
2021-06-30,6.54,$20
2021-09-30,6.98,$19
2021-12-31,7.8,$19
2022-03-31,8.06,$19
2022-07-08,7.26,$19
