Date,PE Ratio,Revenue_Amount(Millions)
2017-03-31,17.38,$284
2017-06-30,25.84,$305
2017-09-30,81.56,$313
2017-12-31,22.08,$314
2018-03-31,16.14,$335
2018-06-30,14.07,$366
2018-09-30,14.39,$374
2018-12-31,9.18,$386
2019-03-31,8.92,$377
2019-06-30,9.81,$383
2019-09-30,16.67,$375
2019-12-31,13.65,$376
2020-03-31,10.8,$382
2020-06-30,23.94,$258
2020-09-30,13.41,$365
2020-12-31,11.21,$386
2021-03-31,12.02,$415
2021-06-30,7.99,$423
2021-09-30,7.22,$446
2021-12-31,6.82,$467
2022-03-31,5.73,$524
2022-07-08,7.79,$524
