Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.21,$13
2010-03-31,9.22,$13
2010-06-30,8.24,$21
2010-09-30,8.43,$16
2010-12-31,9.21,$13
2011-03-31,9.77,$14
2011-06-30,8.8,$24
2011-09-30,8.74,$19
2011-12-31,8.29,$16
2012-03-31,8.94,$17
2012-06-30,7.87,$28
2012-09-30,8.85,$20
2012-12-31,8.02,$20
2013-03-31,8.7,$18
2013-06-30,9.19,$28
2013-09-30,10.57,$22
2013-12-31,10.27,$21
2014-03-31,11.28,$19
2014-06-30,11.26,$33
2014-09-30,10.82,$30
2014-12-31,12.61,$25
2015-03-31,11.55,$23
2015-06-30,11.34,$34
2015-09-30,10.93,$30
2015-12-31,11.63,$23
2016-03-31,10.72,$25
2016-06-30,10.72,$41
2016-09-30,11.77,$32
2016-12-31,14.12,$26
2017-03-31,15.4,$28
2017-06-30,17.43,$39
2017-09-30,14.87,$34
2017-12-31,19.89,$30
2018-03-31,17.4,$32
2018-06-30,18.79,$40
2018-09-30,21.13,$35
2018-12-31,10.33,$31
2019-03-31,11.42,$31
2019-06-30,15.09,$40
2019-09-30,12.89,$37
2019-12-31,14.26,$34
2020-03-31,11.36,$36
2020-06-30,11.91,$44
2020-09-30,11.1,$43
2020-12-31,12.87,$41
2021-03-31,15.86,$44
2021-06-30,13.09,$45
2021-09-30,9.57,$48
2021-12-31,9.68,$46
2022-03-31,10.7,$43
2022-07-08,10.0,$43
