Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,24.37,$13
2010-03-31,21.61,$15
2010-06-30,31.71,$13
2010-09-30,23.07,$12
2010-12-31,15.69,$12
2011-03-31,22.43,$14
2011-06-30,16.51,$15
2011-09-30,14.14,$13
2011-12-31,15.53,$14
2012-03-31,13.8,$17
2012-06-30,14.59,$16
2012-09-30,14.69,$16
2012-12-31,9.27,$17
2013-03-31,10.79,$17
2013-06-30,11.59,$17
2013-09-30,15.85,$15
2013-12-31,19.67,$15
2014-03-31,29.79,$16
2014-06-30,26.78,$17
2014-09-30,22.39,$17
2014-12-31,21.11,$15
2015-03-31,16.84,$15
2015-06-30,22.55,$14
2015-09-30,21.35,$15
2015-12-31,20.44,$13
2016-03-31,20.06,$14
2016-06-30,21.65,$15
2016-09-30,37.34,$14
2016-12-31,35.1,$14
2017-03-31,33.04,$16
2017-06-30,54.85,$15
2017-09-30,27.78,$17
2017-12-31,26.7,$12
2018-03-31,34.5,$15
2018-06-30,24.38,$15
2018-09-30,18.06,$18
2018-12-31,18.35,$18
2019-03-31,13.91,$17
2019-06-30,15.15,$18
2019-09-30,22.52,$16
2019-12-31,22.38,$18
2020-03-31,33.46,$21
2020-06-30,59.23,$19
2020-09-30,47.18,$18
2020-12-31,55.0,$15
2021-03-31,162.16,$17
2021-06-30,284.9,$17
2021-09-30,0.0,$16
2021-12-31,0.0,$17
2022-03-31,549.78,$20
2022-07-08,707.5,$20
