Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$2
2010-03-31,0.0,$3
2010-06-30,0.0,$4
2010-09-30,0.0,$6
2010-12-31,0.0,$7
2011-03-31,0.0,$10
2011-06-30,0.0,$15
2011-09-30,0.0,$20
2011-12-31,0.0,$25
2012-03-31,0.0,$36
2012-06-30,46.82,$45
2012-09-30,48.65,$53
2012-12-31,108.69,$53
2013-03-31,23.33,$50
2013-06-30,38.4,$52
2013-09-30,39.39,$51
2013-12-31,18.21,$52
2014-03-31,16.26,$55
2014-06-30,14.3,$56
2014-09-30,9.43,$52
2014-12-31,12.91,$48
2015-03-31,8.71,$45
2015-06-30,7.52,$45
2015-09-30,25.58,$45
2015-12-31,36.34,$52
2016-03-31,34.74,$56
2016-06-30,32.14,$53
2016-09-30,22.36,$55
2016-12-31,24.51,$49
2017-03-31,20.5,$45
2017-06-30,39.07,$51
2017-09-30,46.54,$49
2017-12-31,52.5,$49
2018-03-31,17.06,$51
2018-06-30,15.42,$54
2018-09-30,26.61,$56
2018-12-31,29.09,$58
2019-03-31,31.52,$56
2019-06-30,25.77,$56
2019-09-30,24.28,$56
2019-12-31,19.37,$61
2020-03-31,12.94,$56
2020-06-30,16.99,$59
2020-09-30,14.26,$55
2020-12-31,11.56,$59
2021-03-31,11.46,$52
2021-06-30,8.11,$55
2021-09-30,6.86,$53
2021-12-31,8.59,$52
2022-03-31,6.75,$50
2022-07-08,6.24,$50
