Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$341
2010-03-31,0.0,$357
2010-06-30,47.68,$416
2010-09-30,60.67,$413
2010-12-31,39.21,$348
2011-03-31,31.8,$456
2011-06-30,36.49,$573
2011-09-30,27.18,$584
2011-12-31,24.99,$412
2012-03-31,17.79,$583
2012-06-30,13.0,$568
2012-09-30,15.61,$509
2012-12-31,21.3,$427
2013-03-31,143.24,$499
2013-06-30,0.0,$516
2013-09-30,0.0,$448
2013-12-31,0.0,$400
2014-03-31,0.0,$462
2014-06-30,0.0,$492
2014-09-30,29.72,$477
2014-12-31,32.93,$432
2015-03-31,25.69,$416
2015-06-30,0.0,$409
2015-09-30,0.0,$389
2015-12-31,0.0,$306
2016-03-31,0.0,$365
2016-06-30,0.0,$409
2016-09-30,0.0,$413
2016-12-31,0.0,$371
2017-03-31,48.12,$413
2017-06-30,23.99,$486
2017-09-30,9.44,$501
2017-12-31,9.06,$505
2018-03-31,6.56,$486
2018-06-30,5.17,$530
2018-09-30,1.85,$475
2018-12-31,2.3,$398
2019-03-31,3.8,$486
2019-06-30,5.02,$544
2019-09-30,10.49,$489
2019-12-31,12.68,$419
2020-03-31,6.21,$494
2020-06-30,7.48,$411
2020-09-30,9.05,$461
2020-12-31,7.77,$511
2021-03-31,12.64,$516
2021-06-30,9.01,$533
2021-09-30,6.63,$592
2021-12-31,6.42,$694
2022-03-31,5.29,$629
2022-07-08,7.81,$629
