Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,5.12,$983
2010-03-31,6.33,$946
2010-06-30,6.02,"$1,125"
2010-09-30,6.88,"$1,138"
2010-12-31,7.5,"$1,194"
2011-03-31,7.2,"$1,235"
2011-06-30,7.33,"$1,589"
2011-09-30,6.0,"$1,824"
2011-12-31,7.46,"$1,927"
2012-03-31,8.13,"$1,736"
2012-06-30,0.0,"$1,768"
2012-09-30,0.0,"$1,594"
2012-12-31,0.0,$985
2013-03-31,0.0,$998
2013-06-30,211.62,$902
2013-09-30,37.29,$778
2013-12-31,0.0,$785
2014-03-31,0.0,$849
2014-06-30,0.0,$750
2014-09-30,0.0,$794
2014-12-31,13.0,$682
2015-03-31,9.1,$555
2015-06-30,9.1,$571
2015-09-30,6.93,$494
2015-12-31,6.22,$465
2016-03-31,8.9,$406
2016-06-30,11.31,$438
2016-09-30,12.52,$441
2016-12-31,22.23,$472
2017-03-31,25.27,$487
2017-06-30,38.37,$435
2017-09-30,64.93,$441
2017-12-31,27.3,$81
2018-03-31,9.83,$476
2018-06-30,10.46,$389
2018-09-30,0.0,$380
2018-12-31,0.0,$275
2019-03-31,0.0,$348
2019-06-30,0.0,$372
2019-09-30,0.0,$378
2019-12-31,0.0,$400
2020-03-31,0.0,$393
2020-06-30,0.0,$340
2020-09-30,0.0,$363
2020-12-31,0.0,$387
2021-03-31,0.0,$362
2021-06-30,0.0,$427
2021-09-30,0.0,$412
2021-12-31,0.0,$417
2022-03-31,0.0,$410
2022-07-08,0.0,$410
