Date,PE Ratio,Revenue_Amount(Millions)
2018-03-31,44.17,$403
2018-06-30,36.27,$434
2018-09-30,21.71,$436
2018-12-31,23.55,$437
2019-03-31,37.82,$477
2019-06-30,37.08,$520
2019-09-30,40.28,$521
2019-12-31,35.28,$527
2020-03-31,21.39,$555
2020-06-30,41.78,$462
2020-09-30,45.61,$685
2020-12-31,50.46,$724
2021-03-31,43.4,$783
2021-06-30,39.59,$860
2021-09-30,44.57,$877
2021-12-31,49.43,$914
2022-03-31,31.4,"$1,029"
2022-07-07,28.1,"$1,029"
