Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.72,$17
2010-03-31,11.0,$16
2010-06-30,10.53,$17
2010-09-30,10.91,$17
2010-12-31,10.92,$17
2011-03-31,10.54,$19
2011-06-30,10.0,$20
2011-09-30,8.88,$19
2011-12-31,10.5,$18
2012-03-31,10.42,$19
2012-06-30,9.34,$19
2012-09-30,11.49,$17
2012-12-31,9.46,$18
2013-03-31,10.23,$17
2013-06-30,11.53,$17
2013-09-30,11.51,$16
2013-12-31,14.19,$18
2014-03-31,15.59,$21
2014-06-30,14.05,$21
2014-09-30,13.38,$20
2014-12-31,13.67,$20
2015-03-31,13.37,$19
2015-06-30,14.07,$20
2015-09-30,13.77,$20
2015-12-31,15.24,$20
2016-03-31,13.29,$21
2016-06-30,12.81,$20
2016-09-30,11.98,$22
2016-12-31,16.35,$21
2017-03-31,15.94,$20
2017-06-30,15.11,$21
2017-09-30,18.45,$21
2017-12-31,23.82,$23
2018-03-31,22.75,$25
2018-06-30,24.31,$26
2018-09-30,22.37,$26
2018-12-31,16.32,$28
2019-03-31,15.6,$27
2019-06-30,15.54,$27
2019-09-30,15.33,$28
2019-12-31,16.93,$28
2020-03-31,11.38,$29
2020-06-30,12.99,$27
2020-09-30,12.06,$27
2020-12-31,14.8,$26
2021-03-31,16.05,$26
2021-06-30,12.32,$27
2021-09-30,15.95,$32
2021-12-31,15.76,$34
2022-03-31,14.94,$33
2022-07-08,13.85,$33
