Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.86,$66
2010-03-31,6.82,$82
2010-06-30,5.49,$83
2010-09-30,6.87,$80
2010-12-31,14.7,$82
2011-03-31,15.16,$89
2011-06-30,13.26,$95
2011-09-30,17.47,$74
2011-12-31,7.63,$87
2012-03-31,10.96,$74
2012-06-30,19.61,$70
2012-09-30,23.26,$72
2012-12-31,20.73,$77
2013-03-31,25.45,$70
2013-06-30,27.25,$70
2013-09-30,9.33,$64
2013-12-31,14.15,$77
2014-03-31,13.87,$63
2014-06-30,17.01,$70
2014-09-30,0.0,$65
2014-12-31,0.0,$75
2015-03-31,0.0,$65
2015-06-30,0.0,$60
2015-09-30,0.0,$58
2015-12-31,69.67,$55
2016-03-31,0.0,$64
2016-06-30,0.0,$93
2016-09-30,0.0,$83
2016-12-31,0.0,$92
2017-03-31,0.0,$104
2017-06-30,0.0,$111
2017-09-30,0.0,$104
2017-12-31,0.0,$67
2018-03-31,0.0,$106
2018-06-30,0.0,$118
2018-09-30,0.0,$99
2018-12-31,0.0,$96
2019-03-31,0.0,$107
2019-06-30,0.0,$103
2019-09-30,0.0,$91
2019-12-31,0.0,$97
2020-03-31,0.0,$91
2020-06-30,13.95,$75
2020-09-30,4.77,$76
2020-12-31,9.61,$87
2021-03-31,27.0,$87
2021-06-30,24.28,$92
2021-09-30,47.0,$81
2021-12-31,0.0,$85
2022-03-31,0.0,$94
2022-07-08,0.0,$94
