Date,PE Ratio,Revenue_Amount(Millions)
2014-12-31,112.04,$29
2015-03-31,86.46,$34
2015-06-30,103.72,$44
2015-09-30,107.89,$41
2015-12-31,70.33,$40
2016-03-31,74.97,$43
2016-06-30,73.69,$55
2016-09-30,84.37,$54
2016-12-31,87.23,$51
2017-03-31,83.4,$53
2017-06-30,90.02,$64
2017-09-30,77.32,$69
2017-12-31,125.35,$64
2018-03-31,105.9,$79
2018-06-30,130.3,$97
2018-09-30,133.4,$95
2018-12-31,53.99,$87
2019-03-31,46.3,$90
2019-06-30,35.89,$101
2019-09-30,33.27,$92
2019-12-31,72.69,$79
2020-03-31,82.0,$88
2020-06-30,118.4,$72
2020-09-30,0.0,$74
2020-12-31,0.0,$74
2021-03-31,0.0,$87
2021-06-30,0.0,$102
2021-09-30,87.94,$93
2021-12-31,0.0,$76
2022-03-31,0.0,$80
2022-07-08,0.0,$80
