Date,PE Ratio,Revenue_Amount(Millions)
2011-03-31,3.55,$327
2011-06-30,3.49,$351
2011-09-30,1.22,$279
2011-12-31,0.0,$190
2012-03-31,0.0,$168
2012-06-30,0.0,$195
2012-09-30,0.0,$221
2012-12-31,0.0,$187
2013-03-31,0.0,$187
2013-06-30,0.0,$288
2013-09-30,0.0,$321
2013-12-31,26.16,$361
2014-03-31,15.19,$324
2014-06-30,14.23,$392
2014-09-30,10.11,$417
2014-12-31,8.64,$479
2015-03-31,9.36,$443
2015-06-30,11.9,$516
2015-09-30,11.25,$638
2015-12-31,8.9,$884
2016-03-31,5.03,$848
2016-06-30,4.04,$896
2016-09-30,2.96,$855
2016-12-31,1.87,$483
2017-03-31,2.33,$839
2017-06-30,3.44,"$1,169"
2017-09-30,4.97,$965
2017-12-31,37.58,"$1,096"
2018-03-31,48.03,$728
2018-06-30,24.59,$916
2018-09-30,8.69,$975
2018-12-31,6.34,"$1,024"
2019-03-31,10.65,$868
2019-06-30,14.56,"$1,007"
2019-09-30,11.23,"$1,047"
2019-12-31,11.59,"$1,352"
2020-03-31,6.84,"$1,198"
2020-06-30,6.07,"$1,196"
2020-09-30,29.24,"$1,292"
2020-12-31,0.0,"$1,698"
2021-03-31,0.0,"$1,212"
2021-06-30,0.0,"$1,228"
2021-09-30,0.0,"$1,330"
2021-12-31,199.83,"$2,637"
2022-03-31,54.88,"$2,329"
2022-07-08,85.84,"$2,329"
