Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.11,$40
2010-03-31,10.99,$36
2010-06-30,8.8,$39
2010-09-30,10.62,$38
2010-12-31,11.69,$40
2011-03-31,9.94,$38
2011-06-30,9.73,$37
2011-09-30,7.36,$38
2011-12-31,8.62,$37
2012-03-31,8.56,$41
2012-06-30,7.89,$41
2012-09-30,8.99,$40
2012-12-31,9.24,$40
2013-03-31,9.55,$39
2013-06-30,10.28,$38
2013-09-30,10.34,$39
2013-12-31,11.88,$41
2014-03-31,11.04,$39
2014-06-30,10.08,$38
2014-09-30,9.77,$39
2014-12-31,11.07,$39
2015-03-31,11.27,$37
2015-06-30,11.8,$37
2015-09-30,10.55,$38
2015-12-31,11.78,$36
2016-03-31,10.0,$50
2016-06-30,10.34,$35
2016-09-30,11.41,$35
2016-12-31,14.23,$36
2017-03-31,14.36,$39
2017-06-30,14.45,$36
2017-09-30,14.28,$37
2017-12-31,16.82,$38
2018-03-31,15.87,$37
2018-06-30,14.08,$46
2018-09-30,14.58,$40
2018-12-31,9.54,$41
2019-03-31,9.94,$40
2019-06-30,10.25,$43
2019-09-30,11.06,$49
2019-12-31,11.17,$55
2020-03-31,8.12,$50
2020-06-30,9.37,$48
2020-09-30,7.8,$51
2020-12-31,9.4,$53
2021-03-31,10.86,$47
2021-06-30,9.12,$49
2021-09-30,8.95,$49
2021-12-31,11.01,$50
2022-03-31,9.04,$53
2022-07-08,9.38,$53
