Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.81,$132
2010-03-31,9.93,$128
2010-06-30,8.18,$136
2010-09-30,9.56,$138
2010-12-31,12.85,$142
2011-03-31,12.15,$160
2011-06-30,13.13,$168
2011-09-30,6.81,$182
2011-12-31,9.82,$173
2012-03-31,10.02,$178
2012-06-30,11.74,$177
2012-09-30,12.75,$181
2012-12-31,13.78,$173
2013-03-31,14.63,$176
2013-06-30,13.87,$185
2013-09-30,15.82,$184
2013-12-31,16.43,$184
2014-03-31,17.18,$182
2014-06-30,17.03,$191
2014-09-30,15.13,$199
2014-12-31,20.05,$194
2015-03-31,19.55,$181
2015-06-30,20.51,$184
2015-09-30,18.31,$189
2015-12-31,18.86,$183
2016-03-31,19.78,$178
2016-06-30,20.87,$187
2016-09-30,24.1,$190
2016-12-31,26.36,$191
2017-03-31,30.2,$195
2017-06-30,35.44,$201
2017-09-30,40.06,$213
2017-12-31,96.22,$211
2018-03-31,73.74,$212
2018-06-30,60.21,$222
2018-09-30,62.69,$222
2018-12-31,38.91,$211
2019-03-31,43.17,$211
2019-06-30,46.58,$206
2019-09-30,78.1,$325
2019-12-31,71.35,$391
2020-03-31,0.0,$379
2020-06-30,0.0,$286
2020-09-30,492.75,$367
2020-12-31,112.9,$386
2021-03-31,40.45,$430
2021-06-30,28.42,$435
2021-09-30,27.86,$449
2021-12-31,33.94,$447
2022-03-31,30.08,$474
2022-07-08,24.6,$474
