Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.99,$404
2010-03-31,6.64,$395
2010-06-30,5.33,$470
2010-09-30,7.29,$472
2010-12-31,7.65,$461
2011-03-31,9.24,$508
2011-06-30,9.24,$579
2011-09-30,7.2,$557
2011-12-31,10.03,$494
2012-03-31,8.72,$563
2012-06-30,9.91,$588
2012-09-30,11.57,$551
2012-12-31,12.49,$510
2013-03-31,12.37,$560
2013-06-30,12.05,$584
2013-09-30,12.51,$580
2013-12-31,14.47,$556
2014-03-31,17.53,$576
2014-06-30,17.26,$620
2014-09-30,18.11,$590
2014-12-31,19.16,$549
2015-03-31,21.9,$560
2015-06-30,20.98,$561
2015-09-30,16.45,$541
2015-12-31,17.32,$480
2016-03-31,18.02,$510
2016-06-30,18.26,$522
2016-09-30,18.14,$516
2016-12-31,18.53,$502
2017-03-31,19.73,$543
2017-06-30,20.26,$547
2017-09-30,19.76,$548
2017-12-31,22.58,$560
2018-03-31,23.28,$589
2018-06-30,24.73,$599
2018-09-30,24.77,$563
2018-12-31,18.79,$538
2019-03-31,19.44,$537
2019-06-30,16.4,$563
2019-09-30,18.63,$556
2019-12-31,20.21,$534
2020-03-31,14.63,$559
2020-06-30,18.85,$411
2020-09-30,14.29,$513
2020-12-31,15.59,$528
2021-03-31,15.78,$567
2021-06-30,12.05,$591
2021-09-30,15.05,$622
2021-12-31,19.23,$577
2022-03-31,19.0,$663
2022-07-08,17.68,$663
