Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,32.87,$356
2010-03-31,0.0,$358
2010-06-30,0.0,$340
2010-09-30,0.0,$336
2010-12-31,0.0,$300
2011-03-31,0.0,$300
2011-06-30,0.0,$268
2011-09-30,0.0,$264
2011-12-31,7.53,$242
2012-03-31,8.6,$246
2012-06-30,6.31,$229
2012-09-30,5.39,$216
2012-12-31,6.97,$159
2013-03-31,8.1,$163
2013-06-30,8.21,$158
2013-09-30,13.15,$161
2013-12-31,16.2,$158
2014-03-31,14.68,$167
2014-06-30,14.6,$161
2014-09-30,15.04,$163
2014-12-31,40.9,$164
2015-03-31,35.3,$176
2015-06-30,28.06,$172
2015-09-30,23.64,$162
2015-12-31,11.92,$171
2016-03-31,13.53,$164
2016-06-30,12.3,$160
2016-09-30,11.52,$156
2016-12-31,11.69,$308
2017-03-31,9.44,$191
2017-06-30,8.29,$189
2017-09-30,0.0,$175
2017-12-31,0.0,$177
2018-03-31,0.0,$188
2018-06-30,0.0,$184
2018-09-30,9.69,$194
2018-12-31,14.02,$214
2019-03-31,16.17,$237
2019-06-30,15.56,$228
2019-09-30,12.33,$217
2019-12-31,13.41,$228
2020-03-31,5.17,$207
2020-06-30,0.0,$110
2020-09-30,0.0,$177
2020-12-31,0.0,$196
2021-03-31,0.0,$204
2021-06-30,23.67,$234
2021-09-30,17.99,$229
2021-12-31,13.19,$230
2022-03-31,13.79,$230
2022-07-08,12.06,$230
