Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,9.97,$23
2010-03-31,10.11,$26
2010-06-30,12.5,$23
2010-09-30,9.8,$32
2010-12-31,4.8,$53
2011-03-31,3.73,$53
2011-06-30,2.95,$43
2011-09-30,2.4,$54
2011-12-31,2.92,$66
2012-03-31,2.87,$53
2012-06-30,2.53,$47
2012-09-30,2.27,$69
2012-12-31,2.38,$110
2013-03-31,2.23,$78
2013-06-30,2.79,$59
2013-09-30,3.58,$107
2013-12-31,6.93,$124
2014-03-31,12.16,$106
2014-06-30,7.07,$86
2014-09-30,6.01,$140
2014-12-31,5.4,$129
2015-03-31,5.17,$98
2015-06-30,5.5,$76
2015-09-30,3.05,$119
2015-12-31,2.64,$129
2016-03-31,2.44,$92
2016-06-30,2.76,$81
2016-09-30,3.87,$110
2016-12-31,4.46,$110
2017-03-31,4.91,$85
2017-06-30,5.1,$80
2017-09-30,3.21,$120
2017-12-31,2.8,$130
2018-03-31,4.7,$93
2018-06-30,4.05,$89
2018-09-30,3.93,$125
2018-12-31,4.75,$142
2019-03-31,5.07,$88
2019-06-30,4.45,$77
2019-09-30,8.46,$113
2019-12-31,16.87,$105
2020-03-31,0.0,$58
2020-06-30,0.0,$50
2020-09-30,0.0,$80
2020-12-31,13.77,$79
2021-03-31,8.34,$71
2021-06-30,6.3,$61
2021-09-30,31.0,$94
2021-12-31,0.0,$105
2022-03-31,0.0,$65
2022-07-08,0.0,$65
