Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.47,$491
2010-03-31,9.06,$635
2010-06-30,9.41,$325
2010-09-30,9.28,$284
2010-12-31,9.88,$444
2011-03-31,10.46,$544
2011-06-30,8.77,$344
2011-09-30,9.27,$271
2011-12-31,9.55,$411
2012-03-31,9.09,$358
2012-06-30,10.45,$187
2012-09-30,10.99,$170
2012-12-31,9.9,$307
2013-03-31,10.99,$398
2013-06-30,12.43,$165
2013-09-30,13.74,$147
2013-12-31,14.34,$469
2014-03-31,13.57,$695
2014-06-30,13.68,$242
2014-09-30,13.45,$222
2014-12-31,15.55,$620
2015-03-31,12.37,$877
2015-06-30,12.72,$275
2015-09-30,13.79,$204
2015-12-31,15.2,$399
2016-03-31,16.77,$609
2016-06-30,18.11,$249
2016-09-30,15.82,$279
2016-12-31,16.6,$495
2017-03-31,17.23,$663
2017-06-30,16.86,$324
2017-09-30,18.01,$259
2017-12-31,13.07,$562
2018-03-31,13.59,$813
2018-06-30,13.19,$351
2018-09-30,14.55,$239
2018-12-31,19.46,$602
2019-03-31,16.75,$804
2019-06-30,19.99,$321
2019-09-30,22.29,$226
2019-12-31,21.95,$567
2020-03-31,23.14,$716
2020-06-30,51.91,$321
2020-09-30,34.07,$252
2020-12-31,32.34,$513
2021-03-31,24.44,"$1,105"
2021-06-30,14.53,$328
2021-09-30,11.95,$290
2021-12-31,14.78,$555
2022-03-31,17.56,$881
2022-07-08,17.63,$881
