Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,23.84,$11
2010-03-31,22.22,$12
2010-06-30,18.41,$15
2010-09-30,21.46,$14
2010-12-31,20.84,$15
2011-03-31,30.9,$12
2011-06-30,18.74,$16
2011-09-30,10.67,$18
2011-12-31,15.81,$18
2012-03-31,16.95,$14
2012-06-30,16.37,$20
2012-09-30,20.86,$15
2012-12-31,12.12,$23
2013-03-31,16.31,$15
2013-06-30,16.5,$21
2013-09-30,19.11,$18
2013-12-31,27.65,$21
2014-03-31,19.21,$34
2014-06-30,19.8,$26
2014-09-30,15.21,$22
2014-12-31,16.43,$23
2015-03-31,23.66,$16
2015-06-30,20.02,$23
2015-09-30,17.68,$24
2015-12-31,18.99,$31
2016-03-31,20.05,$22
2016-06-30,23.43,$27
2016-09-30,20.54,$26
2016-12-31,22.77,$29
2017-03-31,20.99,$23
2017-06-30,21.83,$33
2017-09-30,27.23,$27
2017-12-31,25.43,$29
2018-03-31,38.54,$21
2018-06-30,26.45,$31
2018-09-30,32.95,$27
2018-12-31,26.05,$27
2019-03-31,14.68,$25
2019-06-30,19.81,$30
2019-09-30,25.41,$30
2019-12-31,27.29,$30
2020-03-31,15.8,$35
2020-06-30,60.85,$31
2020-09-30,0.0,$32
2020-12-31,0.0,$33
2021-03-31,0.0,$34
2021-06-30,0.0,$38
2021-09-30,0.0,$40
2021-12-31,123.55,$36
2022-03-31,0.0,$37
2022-07-08,0.0,$37
