Date,PE Ratio,Revenue_Amount(Millions)
2015-03-31,50.04,$221
2015-06-30,98.68,$221
2015-09-30,12.53,$258
2015-12-31,6.99,$242
2016-03-31,5.77,$218
2016-06-30,6.36,$214
2016-09-30,7.48,$207
2016-12-31,9.36,$231
2017-03-31,10.45,$201
2017-06-30,18.85,$201
2017-09-30,20.64,$210
2017-12-31,3.62,$328
2018-03-31,3.66,$522
2018-06-30,2.56,$542
2018-09-30,2.64,$501
2018-12-31,5.27,$392
2019-03-31,12.31,$441
2019-06-30,0.0,$450
2019-09-30,0.0,$416
2019-12-31,0.0,$124
2020-03-31,0.0,$410
2020-06-30,0.0,$324
2020-09-30,10.0,$323
2020-12-31,0.0,$286
2021-03-31,0.0,$319
2021-06-30,3.26,$341
2021-09-30,4.9,$374
2021-12-31,5.65,$374
2022-03-31,6.26,$352
2022-07-08,2.7,$352
