Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$302
2010-03-31,0.0,$324
2010-06-30,0.0,$346
2010-09-30,0.0,$346
2010-12-31,0.0,$360
2011-03-31,124.15,$397
2011-06-30,45.21,$418
2011-09-30,13.13,$397
2011-12-31,12.61,$373
2012-03-31,10.64,$389
2012-06-30,13.33,$350
2012-09-30,32.09,$340
2012-12-31,0.0,$326
2013-03-31,0.0,$360
2013-06-30,0.0,$376
2013-09-30,182.88,$364
2013-12-31,67.47,$347
2014-03-31,5.39,$391
2014-06-30,5.64,$393
2014-09-30,4.35,$377
2014-12-31,4.52,$364
2015-03-31,29.93,$363
2015-06-30,38.32,$346
2015-09-30,0.0,$334
2015-12-31,0.0,$329
2016-03-31,0.0,$344
2016-06-30,220.0,$347
2016-09-30,28.24,$318
2016-12-31,51.38,$350
2017-03-31,42.07,$488
2017-06-30,36.78,$516
2017-09-30,22.65,$508
2017-12-31,84.17,$513
2018-03-31,50.36,$567
2018-06-30,35.78,$566
2018-09-30,15.68,$549
2018-12-31,5.78,$541
2019-03-31,8.41,$557
2019-06-30,10.37,$529
2019-09-30,21.06,$500
2019-12-31,36.67,$473
2020-03-31,0.0,$473
2020-06-30,0.0,$348
2020-09-30,0.0,$461
2020-12-31,0.0,$484
2021-03-31,0.0,$515
2021-06-30,0.0,$495
2021-09-30,0.0,$479
2021-12-31,8.62,$502
2022-03-31,5.56,$574
2022-07-08,6.72,$574
