Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$97
2010-03-31,0.0,$104
2010-06-30,0.0,$116
2010-09-30,0.0,$106
2010-12-31,0.0,$134
2011-03-31,0.0,$112
2011-06-30,0.0,$108
2011-09-30,0.0,$103
2011-12-31,0.0,$123
2012-03-31,0.0,$232
2012-06-30,0.0,$304
2012-09-30,78.29,$428
2012-12-31,25.88,$415
2013-03-31,23.84,$440
2013-06-30,30.02,$458
2013-09-30,44.57,$597
2013-12-31,72.43,$610
2014-03-31,86.29,$626
2014-06-30,80.48,$666
2014-09-30,121.8,$726
2014-12-31,134.07,$802
2015-03-31,143.78,$870
2015-06-30,127.21,$999
2015-09-30,90.67,"$1,137"
2015-12-31,98.52,"$1,098"
2016-03-31,57.21,"$1,201"
2016-06-30,55.43,"$1,213"
2016-09-30,59.56,"$1,220"
2016-12-31,48.3,"$1,227"
2017-03-31,46.63,"$1,319"
2017-06-30,49.31,"$1,470"
2017-09-30,40.61,"$1,501"
2017-12-31,36.43,"$1,582"
2018-03-31,27.95,"$1,512"
2018-06-30,25.0,"$1,608"
2018-09-30,25.82,"$1,664"
2018-12-31,17.54,$363
2019-03-31,19.43,"$1,373"
2019-06-30,17.4,"$1,578"
2019-09-30,14.85,"$1,744"
2019-12-31,20.34,"$1,864"
2020-03-31,24.54,"$1,828"
2020-06-30,24.14,"$1,952"
2020-09-30,20.46,"$2,294"
2020-12-31,15.75,"$2,423"
2021-03-31,13.39,"$2,529"
2021-06-30,10.03,"$5,139"
2021-09-30,9.66,"$3,453"
2021-12-31,8.76,"$4,952"
2022-03-31,9.89,"$2,965"
2022-07-08,8.8,"$2,965"
