Date,PE Ratio,Revenue_Amount(Millions)
2010-06-30,15.65,$71
2010-09-30,19.56,$78
2010-12-31,14.29,$91
2011-03-31,13.05,$89
2011-06-30,16.4,$93
2011-09-30,13.8,$110
2011-12-31,16.9,$132
2012-03-31,17.63,$139
2012-06-30,17.9,$144
2012-09-30,19.04,$144
2012-12-31,19.61,$141
2013-03-31,15.47,$149
2013-06-30,20.37,$186
2013-09-30,28.17,$211
2013-12-31,30.56,$223
2014-03-31,21.34,$239
2014-06-30,17.13,$296
2014-09-30,14.28,$288
2014-12-31,6.08,$256
2015-03-31,3.12,$240
2015-06-30,7.49,$268
2015-09-30,5.76,$273
2015-12-31,14.87,$270
2016-03-31,9.25,$250
2016-06-30,19.74,$256
2016-09-30,249.23,$253
2016-12-31,18.99,$239
2017-03-31,44.88,$240
2017-06-30,77.93,$251
2017-09-30,215.58,$235
2017-12-31,1.65,$216
2018-03-31,1.63,$197
2018-06-30,1.83,$219
2018-09-30,2.01,$205
2018-12-31,0.0,$218
2019-03-31,0.0,$170
2019-06-30,0.0,$197
2019-09-30,0.0,$141
2019-12-31,0.0,$141
2020-03-31,0.0,$121
2020-06-30,0.0,$95
2020-09-30,0.0,$89
2020-12-31,0.0,$60
2021-03-31,0.0,$50
2021-06-30,0.0,$46
2021-09-30,0.0,$43
2021-12-31,16.5,$39
2022-03-31,8.96,$40
2022-07-08,8.7,$40
