Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$556
2010-03-31,0.0,$592
2010-06-30,0.0,$598
2010-09-30,0.0,$638
2010-12-31,0.0,$630
2011-03-31,0.0,$667
2011-06-30,0.0,$688
2011-09-30,0.0,$711
2011-12-31,3.9,$676
2012-03-31,3.95,$736
2012-06-30,4.23,$713
2012-09-30,4.5,$707
2012-12-31,5.69,$533
2013-03-31,6.67,$798
2013-06-30,11.14,$761
2013-09-30,12.09,$714
2013-12-31,0.0,$504
2014-03-31,0.0,$641
2014-06-30,0.0,$652
2014-09-30,0.0,$646
2014-12-31,0.0,$651
2015-03-31,0.0,$664
2015-06-30,0.0,$701
2015-09-30,0.0,$739
2015-12-31,51.68,$734
2016-03-31,37.09,$756
2016-06-30,22.14,$769
2016-09-30,11.9,$766
2016-12-31,11.59,$743
2017-03-31,18.62,$776
2017-06-30,26.75,$796
2017-09-30,2.68,$806
2017-12-31,5.94,$769
2018-03-31,4.62,$816
2018-06-30,5.52,$827
2018-09-30,0.0,$790
2018-12-31,17.76,"$1,155"
2019-03-31,21.61,"$1,283"
2019-06-30,24.08,"$1,323"
2019-09-30,23.28,"$1,355"
2019-12-31,69.08,"$1,341"
2020-03-31,0.0,"$1,116"
2020-06-30,0.0,$306
2020-09-30,0.0,"$1,130"
2020-12-31,0.0,"$1,027"
2021-03-31,0.0,"$1,275"
2021-06-30,28.12,"$1,546"
2021-09-30,31.37,"$1,512"
2021-12-31,20.74,"$1,573"
2022-03-31,18.94,"$1,564"
2022-07-08,13.66,"$1,564"
