Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.47,"$1,521"
2010-03-31,7.85,"$1,488"
2010-06-30,6.88,"$1,468"
2010-09-30,8.59,"$1,540"
2010-12-31,8.31,"$1,282"
2011-03-31,7.64,"$1,346"
2011-06-30,6.78,"$1,468"
2011-09-30,5.93,"$1,472"
2011-12-31,6.45,"$1,396"
2012-03-31,7.16,"$1,202"
2012-06-30,7.13,"$1,406"
2012-09-30,8.68,"$1,529"
2012-12-31,8.63,"$1,565"
2013-03-31,7.89,"$1,494"
2013-06-30,6.87,"$1,457"
2013-09-30,6.79,"$1,505"
2013-12-31,6.1,"$1,418"
2014-03-31,7.24,"$1,284"
2014-06-30,8.56,"$1,411"
2014-09-30,7.33,"$1,414"
2014-12-31,9.0,"$1,383"
2015-03-31,7.98,"$1,073"
2015-06-30,7.79,"$1,161"
2015-09-30,6.43,"$1,075"
2015-12-31,6.29,"$1,134"
2016-03-31,8.67,"$1,095"
2016-06-30,9.09,"$1,160"
2016-09-30,11.7,"$1,235"
2016-12-31,12.84,"$1,233"
2017-03-31,12.52,"$1,111"
2017-06-30,11.25,"$1,207"
2017-09-30,10.14,"$1,310"
2017-12-31,13.04,"$1,206"
2018-03-31,12.22,"$1,249"
2018-06-30,10.59,"$1,173"
2018-09-30,11.03,"$1,045"
2018-12-31,9.92,$924
2019-03-31,10.3,"$1,057"
2019-06-30,11.1,"$1,055"
2019-09-30,11.71,"$1,163"
2019-12-31,13.43,"$1,147"
2020-03-31,9.33,"$1,092"
2020-06-30,10.4,"$1,010"
2020-09-30,6.76,"$1,063"
2020-12-31,7.33,"$1,015"
2021-03-31,6.26,"$1,063"
2021-06-30,6.71,"$1,020"
2022-03-31,7.2,$770
2022-07-08,4.8,$770
