Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.58,"$3,266"
2010-03-31,10.63,"$2,920"
2010-06-30,9.33,"$3,041"
2010-09-30,10.63,"$2,995"
2010-12-31,11.93,"$3,587"
2011-03-31,12.09,"$3,151"
2011-06-30,11.27,"$3,487"
2011-09-30,8.27,"$3,381"
2011-12-31,9.67,"$3,853"
2012-03-31,10.96,"$3,307"
2012-06-30,10.4,"$3,561"
2012-09-30,11.03,"$3,407"
2012-12-31,10.24,"$3,945"
2013-03-31,12.03,"$3,399"
2013-06-30,12.68,"$3,637"
2013-09-30,12.87,"$3,491"
2013-12-31,15.18,"$4,058"
2014-03-31,14.85,"$3,502"
2014-06-30,14.11,"$3,871"
2014-09-30,13.03,"$3,750"
2014-12-31,14.17,"$4,195"
2015-03-31,14.15,"$3,469"
2015-06-30,12.64,"$3,805"
2015-09-30,12.02,"$3,707"
2015-12-31,13.73,"$4,153"
2016-03-31,14.97,"$3,499"
2016-06-30,14.43,"$3,885"
2016-09-30,14.86,"$3,791"
2016-12-31,14.59,"$4,242"
2017-03-31,14.51,"$3,587"
2017-06-30,13.94,"$3,790"
2017-09-30,12.37,"$3,720"
2017-12-31,13.27,"$4,177"
2018-03-31,13.01,"$3,630"
2018-06-30,13.21,"$3,860"
2018-09-30,11.44,"$3,714"
2018-12-31,10.98,"$4,087"
2019-03-31,10.98,"$3,469"
2019-06-30,12.26,"$3,720"
2019-09-30,11.81,"$3,624"
2019-12-31,12.07,"$4,141"
2020-03-31,8.24,"$3,407"
2020-06-30,11.76,"$2,801"
2020-09-30,10.48,"$3,207"
2020-12-31,13.49,"$3,757"
2021-03-31,15.69,"$3,427"
2021-06-30,12.37,"$3,572"
2021-09-30,10.96,"$3,435"
2021-12-31,11.01,"$3,856"
2022-03-31,13.94,"$3,410"
2022-07-08,10.69,"$3,410"
