Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$21
2010-03-31,0.0,$18
2010-06-30,0.0,$19
2010-09-30,0.0,$19
2010-12-31,0.0,$19
2011-03-31,0.0,$17
2011-06-30,0.0,$19
2011-09-30,0.0,$22
2011-12-31,0.0,$24
2012-03-31,0.0,$21
2012-06-30,0.0,$23
2012-09-30,0.0,$22
2012-12-31,0.0,$22
2013-03-31,0.0,$21
2013-06-30,0.0,$24
2013-09-30,0.0,$25
2013-12-31,0.0,$29
2014-03-31,0.0,$24
2014-06-30,430.5,$26
2014-09-30,103.14,$28
2014-12-31,0.0,$29
2015-03-31,0.0,$27
2015-06-30,0.0,$30
2015-09-30,0.0,$30
2015-12-31,46.0,$32
2016-03-31,40.17,$29
2016-06-30,26.86,$31
2016-09-30,26.57,$32
2016-12-31,25.09,$35
2017-03-31,24.87,$33
2017-06-30,31.96,$40
2017-09-30,43.27,$42
2017-12-31,36.98,$52
2018-03-31,62.56,$42
2018-06-30,65.88,$44
2018-09-30,53.28,$46
2018-12-31,35.39,$50
2019-03-31,35.97,$30
2019-06-30,29.94,$39
2019-09-30,19.15,$36
2019-12-31,29.74,$50
2020-03-31,53.8,$32
2020-06-30,0.0,$29
2020-09-30,0.0,$48
2020-12-31,0.0,$63
2021-03-31,0.0,$59
2021-06-30,144.86,$58
2021-09-30,0.0,$54
2021-12-31,0.0,$64
2022-03-31,0.0,$68
2022-07-08,0.0,$68
