Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$91
2010-03-31,0.0,$147
2010-06-30,0.0,$177
2010-09-30,0.0,$170
2010-12-31,0.0,$144
2011-03-31,0.0,$164
2011-06-30,0.0,$209
2011-09-30,0.0,$220
2011-12-31,26.34,$174
2012-03-31,50.5,$192
2012-06-30,33.48,$220
2012-09-30,40.06,$206
2012-12-31,38.9,$173
2013-03-31,73.0,$197
2013-06-30,60.67,$225
2013-09-30,0.0,$217
2013-12-31,0.0,$189
2014-03-31,0.0,$191
2014-06-30,0.0,$235
2014-09-30,24.02,$234
2014-12-31,0.0,$202
2015-03-31,0.0,$201
2015-06-30,0.0,$253
2015-09-30,0.0,$305
2015-12-31,33.92,$282
2016-03-31,37.14,$238
2016-06-30,26.98,$266
2016-09-30,31.75,$273
2016-12-31,45.27,$232
2017-03-31,49.05,$207
2017-06-30,50.21,$248
2017-09-30,33.86,$275
2017-12-31,17.01,$258
2018-03-31,16.27,$215
2018-06-30,15.76,$266
2018-09-30,19.49,$280
2018-12-31,18.16,$76
2019-03-31,21.49,$227
2019-06-30,22.42,$263
2019-09-30,23.56,$299
2019-12-31,25.35,$109
2020-03-31,19.78,$215
2020-06-30,20.09,$255
2020-09-30,24.49,$297
2020-12-31,36.7,$265
2021-03-31,46.22,$288
2021-06-30,39.34,$348
2021-09-30,39.8,$369
2021-12-31,29.12,$334
2022-03-31,18.12,$318
2022-07-08,16.7,$318
