Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,99.66,$208
2010-03-31,41.11,$248
2010-06-30,28.46,$280
2010-09-30,29.19,$219
2010-12-31,58.6,$91
2011-03-31,0.0,$-36
2011-06-30,131.97,$603
2011-09-30,17.55,$969
2011-12-31,27.7,$114
2012-03-31,23.73,$395
2012-06-30,14.61,"$1,005"
2012-09-30,33.35,$484
2012-12-31,17.66,$659
2013-03-31,19.11,$703
2013-06-30,21.32,"$1,093"
2013-09-30,22.71,$815
2013-12-31,26.52,$811
2014-03-31,26.36,$972
2014-06-30,45.23,$886
2014-09-30,24.12,"$1,645"
2014-12-31,14.18,"$1,298"
2015-03-31,25.52,$626
2015-06-30,29.76,$796
2015-09-30,0.0,$683
2015-12-31,0.0,$575
2016-03-31,0.0,$453
2016-06-30,0.0,$451
2016-09-30,0.0,$526
2016-12-31,0.0,$550
2017-03-31,0.0,$685
2017-06-30,0.0,$661
2017-09-30,0.0,$727
2017-12-31,24.5,"$1,047"
2018-03-31,21.0,"$1,141"
2018-06-30,17.75,"$1,137"
2018-09-30,15.25,"$1,282"
2018-12-31,14.8,"$1,149"
2019-03-31,17.34,"$1,124"
2019-06-30,16.43,"$1,208"
2019-09-30,14.38,"$1,104"
2019-12-31,16.04,"$1,195"
2020-03-31,6.93,$881
2020-06-30,0.0,$176
2020-09-30,0.0,$692
2020-12-31,0.0,$838
2021-03-31,0.0,"$1,216"
2021-06-30,36.29,"$1,235"
2021-09-30,20.16,"$1,341"
2021-12-31,9.73,"$1,927"
2022-03-31,11.12,"$1,816"
2022-07-08,11.88,"$1,816"
