Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,8.91,$463
2010-01-31,9.24,$463
2010-04-30,12.48,$422
2010-07-31,11.61,$345
2010-10-31,13.09,$453
2011-01-31,12.49,$453
2011-04-30,15.35,$431
2011-07-31,14.31,$344
2011-10-31,13.14,$484
2012-01-31,15.12,$457
2012-04-30,14.61,$439
2012-07-31,18.45,$361
2012-10-31,20.33,$501
2013-01-31,18.54,$509
2013-04-30,19.21,$423
2013-07-31,24.48,$382
2013-10-31,20.64,$493
2014-01-31,20.87,$467
2014-04-30,21.07,$410
2014-07-31,17.42,$385
2014-10-31,18.1,$487
2015-01-31,21.24,$479
2015-04-30,20.59,$405
2015-07-31,21.09,$366
2015-10-31,18.31,$456
2016-01-31,21.63,$499
2016-04-30,21.39,$419
2016-07-31,19.76,$371
2016-10-31,16.06,$474
2017-01-31,16.81,$521
2017-04-30,17.87,$437
2017-07-31,14.38,$374
2017-10-31,14.69,$490
2018-01-31,30.93,$570
2018-04-30,27.57,$436
2018-07-31,28.87,$449
2018-10-31,30.79,$522
2019-01-31,15.67,$531
2019-04-30,24.49,$412
2019-07-31,23.13,$420
2019-10-31,20.84,$525
2020-01-31,12.54,$513
2020-04-30,0.0,$255
2020-07-31,0.0,$369
2020-10-31,0.0,$426
2021-01-31,0.0,$473
2021-04-30,62.18,$435
2021-07-31,13.94,$414
2021-10-31,7.94,$558
2022-01-31,5.62,$508
2022-04-30,4.21,$362
2022-07-08,3.83,$362
