Date,PE Ratio,Revenue_Amount(Millions)
2017-03-31,57.41,$219
2017-06-30,45.56,$260
2017-09-30,28.14,$264
2017-12-31,23.73,$230
2018-03-31,22.74,$235
2018-06-30,22.59,$309
2018-09-30,25.79,$311
2018-12-31,21.08,$279
2019-03-31,27.87,$277
2019-06-30,26.1,$353
2019-09-30,19.82,$360
2019-12-31,20.13,$303
2020-03-31,7.21,$288
2020-06-30,13.04,$271
2020-09-30,11.47,$332
2020-12-31,16.87,$326
2021-03-31,16.38,$320
2021-06-30,15.59,$358
2021-09-30,20.87,$377
2021-12-31,24.47,$336
2022-03-31,19.53,$383
2022-07-08,19.42,$383
