Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.81,"$21,784"
2010-03-31,7.84,"$23,193"
2010-06-30,6.37,"$23,264"
2010-09-30,7.4,"$23,668"
2010-12-31,7.4,"$24,030"
2011-03-31,8.87,"$25,432"
2011-06-30,9.77,"$25,234"
2011-09-30,8.71,"$25,280"
2011-12-31,9.14,"$25,916"
2012-03-31,10.46,"$27,282"
2012-06-30,10.18,"$27,265"
2012-09-30,9.08,"$27,302"
2012-12-31,8.87,"$28,769"
2013-03-31,9.67,"$30,340"
2013-06-30,10.84,"$30,408"
2013-09-30,11.83,"$30,624"
2013-12-31,12.01,"$31,117"
2014-03-31,13.27,"$31,708"
2014-06-30,13.24,"$32,574"
2014-09-30,13.78,"$32,759"
2014-12-31,15.81,"$33,433"
2015-03-31,17.46,"$35,756"
2015-06-30,17.45,"$36,263"
2015-09-30,16.61,"$41,489"
2015-12-31,17.73,"$43,599"
2016-03-31,18.85,"$44,527"
2016-06-30,20.19,"$46,485"
2016-09-30,18.99,"$46,293"
2016-12-31,19.75,"$47,535"
2017-03-31,18.9,"$48,723"
2017-06-30,20.17,"$50,053"
2017-09-30,20.25,"$50,322"
2017-12-31,19.26,"$52,061"
2018-03-31,17.7,"$55,188"
2018-06-30,19.24,"$56,086"
2018-09-30,19.74,"$56,556"
2018-12-31,19.38,"$58,417"
2019-03-31,18.27,"$60,308"
2019-06-30,17.51,"$60,595"
2019-09-30,15.18,"$60,351"
2019-12-31,19.78,"$60,901"
2020-03-31,16.89,"$64,421"
2020-06-30,16.13,"$62,138"
2020-09-30,17.48,"$65,115"
2020-12-31,21.43,"$65,467"
2021-03-31,20.79,"$70,196"
2021-06-30,26.1,"$71,321"
2021-09-30,24.0,"$72,337"
2021-12-31,27.59,"$73,743"
2022-03-31,27.81,"$80,149"
2022-07-08,28.39,"$80,149"
