Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$901
2010-03-31,194.7,$837
2010-06-30,156.28,$607
2010-09-30,0.0,$601
2010-12-31,0.0,$330
2011-03-31,0.0,$582
2011-06-30,0.0,$622
2011-09-30,0.0,$611
2011-12-31,143.03,$615
2012-03-31,67.1,$593
2012-06-30,190.5,$646
2012-09-30,0.0,$636
2012-12-31,0.0,$630
2013-03-31,0.0,$604
2013-06-30,161.15,$651
2013-09-30,70.78,$641
2013-12-31,61.0,$529
2014-03-31,33.46,$523
2014-06-30,25.86,$506
2014-09-30,20.75,$497
2014-12-31,24.26,$473
2015-03-31,34.87,$452
2015-06-30,32.63,$490
2015-09-30,27.97,$465
2015-12-31,18.19,$464
2016-03-31,17.82,$379
2016-06-30,16.13,$383
2016-09-30,14.2,$364
2016-12-31,25.31,$310
2017-03-31,25.61,$286
2017-06-30,38.03,$320
2017-09-30,56.62,$308
2017-12-31,19.28,$309
2018-03-31,20.98,$381
2018-06-30,17.67,$411
2018-09-30,6.53,$401
2018-12-31,7.76,$398
2019-03-31,8.67,$409
2019-06-30,9.44,$435
2019-09-30,33.86,$438
2019-12-31,35.93,$427
2020-03-31,28.02,$405
2020-06-30,43.68,$402
2020-09-30,47.81,$452
2020-12-31,41.61,$474
2021-03-31,31.28,$460
2021-06-30,28.24,$493
2021-09-30,25.96,$470
2021-12-31,26.47,$473
2022-03-31,24.8,$489
2022-07-08,22.19,$489
